"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
4.590003069E2;-2.633523365E0;-3.047465887E0;6.248887793E0
4.590102689E2;-3.839560710E0;-4.434896141E0;4.660572352E0
4.590202309E2;-4.668636248E0;-5.123765972E0;3.390950046E0
4.590301929E2;-4.923032228E0;-4.737660874E0;2.200969009E0
4.590401549E2;-5.015827541E0;-4.457110882E0;1.241267843E0
4.590501169E2;-4.863794379E0;-4.370555134E0;6.386226609E-1
4.590600789E2;-3.578657362E0;-3.855289135E0;-1.061433363E-1
4.590700409E2;-1.699810148E0;-3.654256014E0;-4.196255775E-1
4.590800029E2;-1.138367153E0;-3.775306242E0;2.944330359E-1
4.590899649E2;1.360455878E0;-2.337296403E0;1.384272757E-1
4.590999269E2;1.094003085E0;-2.006013629E0;-9.984132421E-1
4.591098889E2;-5.870926112E-1;-2.376666875E0;1.475073584E0
4.591198509E2;9.660053417E-2;-1.300499114E0;4.134082623E0
4.591298129E2;2.951551670E-1;1.709673232E-1;4.769347813E0
4.591397749E2;-1.372230417E-1;1.564464648E0;4.486513314E0
4.591497369E2;-9.543421930E-1;2.460490220E0;3.216219747E0
4.591596989E2;-1.601991201E0;2.918670437E0;2.550941384E0
4.591696609E2;-1.784051277E0;3.439013574E0;3.246238767E0
4.591796229E2;-1.830906770E0;4.151555858E0;4.484516490E0
4.591895849E2;-1.681563035E0;4.866584378E0;5.445902531E0
4.591995469E2;-1.481473069E0;5.458738924E0;6.237089866E0
4.592095089E2;-1.119759193E0;6.257594297E0;6.739309557E0
4.592194709E2;-8.193895521E-1;7.195225148E0;6.963009410E0
4.592294329E2;-6.323436284E-1;7.788102994E0;6.385486937E0
4.592393949E2;-1.109952828E0;7.827180521E0;5.924535139E0
4.592493569E2;-1.747489368E0;7.428330832E0;5.845258005E0
4.592593189E2;-2.446389075E0;6.891324300E0;5.954576379E0
4.592692809E2;-3.147078468E0;6.382227114E0;5.808502407E0
4.592792429E2;-3.869303449E0;6.043506097E0;5.443291165E0
4.592892049E2;-4.179883571E0;5.812342858E0;5.068769401E0
4.592991669E2;-4.725137308E0;5.224488355E0;4.566767226E0
4.593091289E2;-5.099963712E0;4.269474902E0;3.675814698E0
4.593190909E2;-5.182297770E0;2.949318618E0;2.572232265E0
4.593290529E2;-4.724317236E0;1.448627213E0;8.255061051E-1
4.593390149E2;-3.681508132E0;-4.793067920E-1;-2.397845198E0
4.593489769E2;-2.006960878E0;-3.180223410E0;-6.716583184E0
4.593589389E2;7.672269067E-1;-7.318881480E0;-1.260483460E1
4.593689009E2;4.654349746E0;-1.264110020E1;-1.659850394E1
4.593788629E2;8.508202804E0;-1.408580685E1;-1.489605903E1
4.593888249E2;9.050988724E0;-1.100351495E1;-1.127688047E1
4.593987869E2;6.737897455E0;-5.926493372E0;-6.940669538E0
4.594087479E2;5.458236063E0;-1.521291731E0;-3.923603325E0
4.594187099E2;3.988976365E0;1.140174308E0;-1.799694333E0
4.594286719E2;2.503637702E0;2.528094558E0;-2.547225478E-1
4.594386339E2;1.293238626E0;3.427679915E0;7.148694760E-1
4.594485959E2;6.562793519E-1;4.825853258E0;8.115242431E-1
4.594585579E2;1.486539097E-1;6.042894478E0;4.215734312E-1
4.594685199E2;-8.478263160E-1;5.797806680E0;4.685607791E-1
4.594784819E2;-3.049885173E0;2.696896657E0;1.147944673E0
4.594884439E2;-5.849134124E0;-3.966671576E0;1.184650861E0
4.594984059E2;-8.059710254E0;-1.174930508E1;2.035703159E0
4.595083679E2;-1.016412024E1;-1.820757699E1;4.016271460E0
4.595183299E2;-8.317609302E0;-1.944206221E1;2.564974117E0
4.595282919E2;-1.655124411E0;-1.211233181E1;-2.847427962E0
4.595382539E2;6.988940057E-1;-4.834117128E0;-3.442772748E0
4.595482159E2;2.942280179E-1;-5.034563774E-1;-3.279983926E-1
4.595581779E2;6.059351540E-1;3.380293495E0;3.677842220E0
4.595681399E2;5.168952889E-1;6.519434368E0;6.947444122E0
4.595781019E2;3.308170063E-1;8.166441820E0;8.403088578E0
4.595880639E2;-7.915755898E-2;7.936187239E0;1.113216539E1
4.595980259E2;-3.206548744E-1;6.069477090E0;1.047343912E1
4.596079879E2;-1.370915962E0;4.084617518E0;9.492422515E0
4.596179499E2;-1.697311341E0;3.093123870E0;8.878643796E0
4.596279119E2;-1.464310322E0;1.888310348E0;7.752632614E0
4.596378739E2;-2.061926898E0;9.206575531E-1;6.447446373E0
4.596478359E2;-2.153709034E0;2.093595564E-2;4.829134716E0
4.596577979E2;-1.631697980E0;-1.599510520E0;3.236265464E0
4.596677599E2;-1.011555736E0;-3.738136661E0;2.309878078E0
4.596777219E2;-3.376309495E-1;-6.112000381E0;2.069056993E0
4.596876839E2;9.471361575E-1;-6.159003224E0;7.126890492E-1
4.596976459E2;2.668045618E0;-3.453526947E0;-1.274825159E0
4.597076079E2;3.144605388E0;-6.969512683E-1;-3.245796425E0
4.597175699E2;2.350367707E0;1.574309605E0;-3.919996762E0
4.597275319E2;1.711765804E0;2.891922349E0;-3.848231546E0
4.597374939E2;2.000960466E0;3.810954376E0;-3.063345755E0
4.597474559E2;2.051402933E0;4.058298030E0;-1.616485571E0
4.597574179E2;1.624530755E0;3.568095537E0;2.603864533E-1
4.597673799E2;1.659281050E0;2.668726526E0;2.623597716E0
4.597773419E2;2.101461824E0;1.684710299E0;5.344461526E0
4.597873039E2;1.835652370E0;6.229606014E-1;5.601720888E0
4.597972659E2;1.519283066E0;2.023733032E-1;3.620632185E0
4.598072279E2;1.230275808E0;1.509967428E-1;1.444731213E0
4.598171899E2;5.032504092E-1;-7.998347819E-2;-3.410962287E-1
4.598271519E2;-1.312963039E-1;4.445111811E-2;-1.662661033E0
4.598371139E2;-6.754475480E-1;5.224773699E-1;-3.078004725E0
4.598470759E2;-1.019444946E0;1.032565075E0;-4.498282882E0
4.598570379E2;-7.664996593E-1;1.532447634E0;-5.300040813E0
4.598669999E2;-1.091461739E-1;1.716382912E0;-4.845168951E0
4.598769619E2;7.590090837E-1;1.333953958E0;-3.795953345E0
4.598869239E2;1.830928258E0;5.214915293E-1;-2.930522743E0
4.598968859E2;2.495223266E0;-2.499374789E-1;-2.691100897E0
4.599068479E2;2.856809819E0;-6.968185365E-1;-2.542294521E0
4.599168099E2;2.878686592E0;-1.183819680E0;-2.454829238E0
4.599267719E2;2.949814462E0;-1.465362529E0;-2.667236071E0
4.599367329E2;3.360274383E0;-1.565478555E0;-2.861182952E0
4.599466949E2;3.768298354E0;-1.928261449E0;-2.972636145E0
4.599566569E2;3.887875083E0;-2.570306777E0;-3.196805529E0
4.599666189E2;3.786651594E0;-2.999356166E0;-3.536773757E0
4.599765809E2;4.000046606E0;-2.850042837E0;-4.191307861E0
4.599865432E2;4.933829112E0;-2.299411708E0;-4.121261141E0
4.599965052E2;6.568519989E0;-1.823318546E0;-3.348123284E0
4.600064672E2;8.197350787E0;-1.805853497E0;-2.295587044E0
4.600164292E2;9.288718386E0;-2.374941362E0;-1.326126875E0
4.600263912E2;9.802959952E0;-3.524938992E0;-1.022856942E0
4.600363532E2;9.659139497E0;-4.671592015E0;-1.604062138E0
4.600463152E2;8.642437919E0;-5.553698291E0;-2.506020734E0
4.600562772E2;6.610260923E0;-6.727547298E0;-3.698476751E0
4.600662392E2;3.809199627E0;-7.328092598E0;-5.241446450E0
4.600762012E2;1.106375501E0;-6.963159683E0;-6.663996835E0
4.600861632E2;-9.904828097E-1;-7.505861987E0;-6.310719759E0
4.600961252E2;-2.622652514E0;-7.252441322E0;-5.312831597E0
4.601060872E2;-3.855906016E0;-5.127257345E0;-4.720616825E0
4.601160492E2;-4.266617367E0;-2.629814476E0;-3.481855538E0
4.601260112E2;-4.022340578E0;-1.321868348E0;-7.629446983E-1
4.601359732E2;-3.557145748E0;-1.625957476E0;3.137068620E0
4.601459352E2;-2.892110045E0;-2.576383204E0;5.992966858E0
4.601558972E2;-3.521096787E0;-4.182871206E0;5.592944802E0
4.601658592E2;-4.448759304E0;-5.903298052E0;3.543164763E0
4.601758212E2;-4.658424962E0;-6.012156250E0;2.324784092E0
4.601857832E2;-4.379005530E0;-5.184864698E0;1.664782842E0
4.601957452E2;-4.324388443E0;-5.000274532E0;1.416585202E0
4.602057072E2;-4.386991657E0;-5.554383000E0;9.757577665E-1
4.602156692E2;-4.076230564E0;-5.887331060E0;8.770615903E-1
4.602256312E2;-2.889329694E0;-6.178505443E0;1.600778196E0
4.602355932E2;-1.241103097E0;-6.212904612E0;2.639669373E0
4.602455552E2;1.563844039E-1;-5.279001946E0;1.907809935E0
4.602555172E2;1.653978649E0;-3.581420172E0;2.013813230E-1
4.602654792E2;1.095963803E0;-2.782336172E0;8.330165613E-1
4.602754412E2;1.334862323E-1;-2.629266007E0;3.569333100E0
4.602854032E2;1.371264895E-1;-1.159789377E0;5.691704274E0
4.602953652E2;-6.132194325E-2;3.705561823E-1;5.753740309E0
4.603053272E2;-8.251530795E-1;1.728575526E0;4.790943919E0
4.603152892E2;-1.426852474E0;2.904022577E0;3.878586781E0
4.603252512E2;-1.782864731E0;3.817942969E0;4.191481523E0
4.603352132E2;-2.118837702E0;4.403022383E0;5.619834977E0
4.603451752E2;-2.127080376E0;4.897244253E0;7.033489993E0
4.603551372E2;-2.003581480E0;5.464219519E0;7.963318904E0
4.603650992E2;-2.176524870E0;6.020548174E0;8.125549318E0
4.603750612E2;-2.490037955E0;6.408149575E0;7.797523443E0
4.603850232E2;-2.601711003E0;6.755570079E0;7.364085134E0
4.603949852E2;-2.901464713E0;6.834699864E0;6.877459382E0
4.604049472E2;-3.298062932E0;6.928488618E0;6.543648273E0
4.604149092E2;-3.322091188E0;7.440562622E0;5.962112855E0
4.604248712E2;-3.428259082E0;8.015919871E0;5.367698945E0
4.604348332E2;-3.936217231E0;8.223414166E0;4.900917474E0
4.604447952E2;-3.893830765E0;7.807255549E0;4.484191677E0
4.604547572E2;-2.858155848E0;6.618761605E0;3.188657726E0
4.604647192E2;-1.576266375E0;4.831219833E0;1.046207798E0
4.604746802E2;-5.798035453E-1;2.678760933E0;-3.513132879E-1
4.604846422E2;9.111167975E-2;5.551744151E-1;-1.372271639E0
4.604946042E2;7.748105992E-1;-1.607236446E0;-2.834958774E0
4.605045662E2;1.431310245E0;-4.349909785E0;-5.102556952E0
4.605145282E2;1.587990335E0;-7.625525256E0;-7.216337104E0
4.605244902E2;1.608039853E0;-9.297438923E0;-8.093793089E0
4.605344522E2;1.491976423E0;-7.795693849E0;-8.041319007E0
4.605444142E2;1.270727284E0;-4.300441171E0;-7.023260874E0
4.605543762E2;5.755464799E-1;-1.074595445E0;-4.246799692E0
4.605643382E2;-1.199583152E-1;1.333769771E0;-1.203438258E0
4.605743002E2;-3.205922361E-1;2.766842220E0;-1.517150733E-1
4.605842622E2;-1.908351935E-1;3.047934834E0;1.113385874E-1
4.605942242E2;-3.433191209E-1;1.828315576E0;4.997498274E-2
4.606041862E2;-9.059105828E-1;-1.260350377E0;-5.465448019E-1
4.606141482E2;-2.020485488E0;-6.389043798E0;-1.990541897E0
4.606241102E2;-3.747507116E0;-1.224266274E1;-3.853068362E0
4.606340722E2;-6.039631732E0;-1.882406297E1;-4.464731266E0
4.606440342E2;-4.392000967E0;-2.392925526E1;-6.270609030E0
4.606539962E2;2.709940626E0;-1.888442027E1;-5.705862722E0
4.606639582E2;5.003293449E0;-6.246286367E0;2.306118464E0
4.606739202E2;9.706703234E-1;1.058603895E0;9.706630583E0
4.606838822E2;-1.185313862E0;6.485380184E0;9.539518329E0
4.606938442E2;-1.948473958E0;1.125442131E1;7.693045979E0
4.607038062E2;-9.009605493E-1;1.541445680E1;6.054683050E0
4.607137682E2;-9.793147009E-1;1.680011359E1;5.167601379E0
4.607237302E2;-3.885141510E0;1.392504233E1;7.533206491E0
4.607336922E2;-5.218525364E0;9.078969989E0;9.764336754E0
4.607436542E2;-4.893430991E0;4.318728338E0;1.003322564E1
4.607536162E2;-4.862802691E0;3.599820775E-1;9.258937347E0
4.607635782E2;-5.379024417E0;-3.157423362E0;7.514178482E0
4.607735402E2;-5.273400314E0;-5.786315147E0;5.392392907E0
4.607835022E2;-4.204491578E0;-7.417464366E0;3.951052202E0
4.607934642E2;-3.740769078E0;-9.021786559E0;3.388935095E0
4.608034262E2;-2.364723207E0;-1.026578929E1;1.403589034E0
4.608133882E2;6.920130754E-1;-5.677128920E0;-1.058426871E0
4.608233502E2;2.616842428E0;1.295117337E-1;-3.208364890E0
4.608333122E2;2.806646264E0;2.602553587E0;-4.953057096E0
4.608432742E2;2.950502387E0;2.764082335E0;-4.551659775E0
4.608532362E2;4.596773967E0;1.834280321E0;-3.069536787E0
4.608631982E2;5.743851498E0;1.200863729E0;-1.576173112E0
4.608731602E2;6.476858452E0;6.777700621E-1;-7.855997354E-1
4.608831222E2;6.943856855E0;8.678899401E-1;-1.108322185E0
4.608930842E2;6.283403322E0;1.215773544E0;-1.385528154E0
4.609030462E2;5.100753086E0;1.394832829E0;-1.036491480E0
4.609130082E2;4.408077594E0;1.592790899E0;-5.165278280E-1
4.609229702E2;3.879691320E0;1.689429002E0;-1.500564375E-1
4.609329322E2;3.148022794E0;1.715081906E0;3.318663988E-1
4.609428942E2;2.404111367E0;1.749540133E0;8.408933455E-1
4.609528562E2;1.344120512E0;1.342037149E0;1.558625033E0
4.609628182E2;1.496752721E-1;6.388621044E-1;1.718014870E0
4.609727802E2;-7.014365944E-1;3.473386431E-1;3.418962009E-1
4.609827424E2;-1.865229049E0;3.068110067E-1;-1.644875411E0
4.609927044E2;-3.241448728E0;5.403400290E-1;-2.953388865E0
4.610026664E2;-4.232431913E0;1.086003363E0;-3.433344113E0
4.610126284E2;-4.562180670E0;1.492619324E0;-4.079381336E0
4.610225904E2;-3.956140741E0;1.314076933E0;-5.130749302E0
4.610325524E2;-2.413062869E0;3.895572942E-1;-5.516843290E0
4.610425144E2;-4.211603254E-1;-3.020759314E-1;-4.894218611E0
4.610524754E2;1.142287638E0;-5.635406113E-1;-4.052306973E0
4.610624374E2;2.299507164E0;-4.713364524E-1;-3.518154468E0
4.610723994E2;3.211775571E0;-1.535619164E-1;-2.916511645E0
4.610823614E2;4.129175932E0;8.700656891E-4;-2.095101953E0
4.610923234E2;5.231110327E0;-1.239679885E-1;-1.159612207E0
4.611022854E2;6.341071486E0;-6.582479632E-1;-3.057585078E-1
4.611122474E2;7.312932522E0;-1.625300249E0;2.077942568E-1
4.611222094E2;7.885632212E0;-2.609327002E0;2.367599013E-1
4.611321714E2;7.807711047E0;-3.086946287E0;-2.754408409E-1
4.611421334E2;7.363206298E0;-2.792289303E0;-1.474712519E0
4.611520954E2;6.956901408E0;-2.358907127E0;-2.122986740E0
4.611620574E2;6.437986747E0;-2.313822756E0;-2.167874060E0
4.611720194E2;5.945382802E0;-2.533092758E0;-2.298885897E0
4.611819814E2;5.394347046E0;-3.085076348E0;-2.764232608E0
4.611919434E2;4.664722121E0;-3.905351241E0;-3.578054515E0
4.612019054E2;3.934353431E0;-4.973459786E0;-4.547779270E0
4.612118674E2;3.041782393E0;-5.964430107E0;-5.326674296E0
4.612218294E2;1.987204745E0;-5.756430028E0;-5.149284391E0
4.612317914E2;1.307587840E0;-4.801676191E0;-4.649249804E0
4.612417534E2;1.363280376E0;-5.408090926E0;-4.161337080E0
4.612517154E2;1.436042981E0;-6.659747663E0;-4.039806796E0
4.612616774E2;8.191072047E-1;-6.165032288E0;-3.824226971E0
4.612716394E2;-2.153215237E-1;-3.809567417E0;-2.755417930E0
4.612816014E2;-1.772029401E-1;-1.763127893E0;-2.069890221E-1
4.612915634E2;-6.712695663E-1;-1.040888586E0;3.029981543E0
4.613015254E2;-1.589667755E0;-1.571101238E0;4.992398917E0
4.613114874E2;-3.188062187E0;-2.956896610E0;6.125150185E0
4.613214494E2;-4.613519808E0;-4.902945288E0;5.391418176E0
4.613314114E2;-5.416610320E0;-5.969520108E0;4.548185359E0
4.613413734E2;-5.869523950E0;-5.379336659E0;3.744318337E0
4.613513354E2;-6.185932576E0;-4.498151904E0;2.480123416E0
4.613612974E2;-6.492397428E0;-4.499619555E0;1.274473011E0
4.613712594E2;-5.826462715E0;-4.335159599E0;-2.671461269E-2
4.613812214E2;-4.567995434E0;-3.768121183E0;-7.368985686E-1
4.613911834E2;-3.239006931E0;-3.313080921E0;-9.573026383E-1
4.614011454E2;-2.180697589E0;-3.316958794E0;3.564097211E-1
4.614111074E2;4.948620302E-1;-2.583205150E0;6.828635716E-1
4.614210694E2;1.998697886E0;-1.649458605E0;-1.302918692E0
4.614310314E2;5.615389997E-1;-1.658391981E0;8.842568815E-1
4.614409934E2;7.882496935E-1;-1.151053053E0;4.178912933E0
4.614509554E2;1.463401957E0;7.256710374E-1;4.357973972E0
4.614609174E2;1.219703823E0;2.616823132E0;4.694200859E0
4.614708794E2;1.969050602E-1;3.840842419E0;3.860070111E0
4.614808414E2;-3.764822622E-1;4.868540856E0;3.157663975E0
4.614908034E2;-8.314366436E-1;5.279838098E0;3.229468660E0
4.615007654E2;-1.489779186E0;5.145205958E0;4.420417265E0
4.615107274E2;-1.644591383E0;5.341344375E0;6.102989237E0
4.615206894E2;-1.606458620E0;5.635840561E0;6.732618588E0
4.615306514E2;-1.572303133E0;5.930284706E0;6.780776256E0
4.615406134E2;-1.566450508E0;6.118846886E0;6.888029979E0
4.615505754E2;-1.577183511E0;5.956142848E0;6.603402139E0
4.615605374E2;-1.821866682E0;5.896207134E0;6.641312562E0
4.615704994E2;-1.981357968E0;5.939367771E0;6.309913428E0
4.615804614E2;-2.264193344E0;5.798717676E0;5.415711603E0
4.615904234E2;-3.260128828E0;5.435181077E0;4.924374749E0
4.616003854E2;-4.290692985E0;5.425080596E0;4.405488739E0
4.616103474E2;-4.682914856E0;5.891281439E0;3.485907074E0
4.616203094E2;-4.792853327E0;5.985336826E0;2.995407249E0
4.616302704E2;-5.153545257E0;5.205152782E0;2.592930239E0
4.616402324E2;-4.796348501E0;4.039814397E0;1.120606893E0
4.616501944E2;-3.549891985E0;2.547244774E0;-6.559532234E-1
4.616601564E2;-1.844975171E0;6.616966510E-1;-3.021748663E0
4.616701184E2;1.291204910E-1;-1.799072481E0;-6.300836796E0
4.616800804E2;2.648954167E0;-5.505944665E0;-9.531743286E0
4.616900424E2;5.813980079E0;-1.082072865E1;-1.142158034E1
4.617000044E2;6.647336948E0;-1.431767819E1;-1.150120422E1
4.617099664E2;4.162757369E0;-1.258456815E1;-1.346642299E1
4.617199284E2;1.478518471E0;-8.156365898E0;-1.452641911E1
4.617298904E2;1.627914904E-1;-3.565860146E0;-1.011101934E1
4.617398524E2;-4.620022131E-1;-7.590820277E-1;-4.397169905E0
4.617498144E2;3.808675643E-1;1.592105606E0;-1.937185469E-1
4.617597764E2;7.284532157E-1;2.523893918E0;9.563474956E-1
4.617697384E2;6.858022361E-1;3.515893350E0;1.693409494E0
4.617797004E2;4.326681209E-1;3.985412487E0;2.207330633E0
4.617896624E2;1.343425388E-1;3.305730386E0;2.624366917E0
4.617996244E2;-9.182130515E-1;-1.687295938E-1;3.103269667E0
4.618095864E2;-3.058739611E0;-6.450239003E0;3.255368610E0
4.618195484E2;-5.403918353E0;-1.318273246E1;4.548168110E0
4.618295104E2;-5.831907642E0;-1.662538826E1;5.116658682E0
4.618394724E2;-3.111832037E0;-1.333384790E1;1.842567287E0
4.618494344E2;-5.177155437E-1;-6.359314799E0;-1.543629557E0
4.618593964E2;-8.674527146E-1;-1.344198865E-1;-2.117490211E-1
4.618693584E2;-8.125371270E-1;4.303233216E0;2.085043427E0
4.618793204E2;-1.926324997E-2;7.854140278E0;4.874688034E0
4.618892824E2;-5.769043496E-1;8.315749887E0;6.584866465E0
4.618992444E2;-1.145938347E0;7.488795719E0;8.588266389E0
4.619092064E2;-6.131049002E-1;6.390630732E0;9.995888833E0
4.619191684E2;-3.304482298E-1;5.041828939E0;1.047800229E1
4.619291304E2;-8.273322637E-1;3.115003567E0;1.037100877E1
4.619390924E2;-1.216075991E0;1.308671182E0;8.974836926E0
4.619490544E2;-1.722059096E0;1.349344414E-1;7.431333961E0
4.619590164E2;-1.565630290E0;-1.576997570E0;5.780901210E0
4.619689784E2;-1.250321233E0;-4.554714945E0;4.003737077E0
4.619789404E2;-2.511996735E-1;-7.658876020E0;3.445204021E0
4.619889023E2;1.156015146E0;-7.601124240E0;1.591180576E0
4.619988643E2;2.291937359E0;-4.174900866E0;-1.340368792E0
4.620088263E2;3.291446515E0;-1.224183594E0;-3.863212112E0
4.620187883E2;3.144923769E0;6.360770756E-1;-4.727802469E0
4.620287503E2;2.074958588E0;1.817666042E0;-4.040429524E0
4.620387123E2;1.250008553E0;2.291899790E0;-3.088356636E0
4.620486743E2;1.225802615E0;2.791409297E0;-2.180306264E0
4.620586363E2;1.234829620E0;3.224858716E0;-1.258788586E0
4.620685983E2;1.247149118E0;3.321752926E0;1.047072784E-1
4.620785603E2;1.395833287E0;3.084783987E0;2.457345003E0
4.620885223E2;1.456355185E0;2.713467667E0;4.922657422E0
4.620984843E2;9.552675149E-1;2.114374230E0;5.641652108E0
4.621084463E2;3.150397202E-1;1.191804637E0;3.847134608E0
4.621184083E2;-7.221632928E-2;2.480102366E-1;1.965219360E0
4.621283703E2;-6.992936629E-1;-3.798140788E-1;1.095382297E0
4.621383323E2;-1.366362443E0;-3.576314968E-1;1.939696848E-2
4.621482943E2;-1.734064600E0;2.587486482E-1;-1.426565668E0
4.621582563E2;-1.664879175E0;9.593982804E-1;-3.068531651E0
4.621682183E2;-1.233390035E0;1.472352290E0;-4.180542260E0
4.621781803E2;-8.493542665E-1;1.542377960E0;-4.343345116E0
4.621881423E2;-4.395142968E-1;1.214858454E0;-3.747278198E0
4.621981043E2;1.579340257E-1;4.236845684E-1;-2.917718803E0
4.622080663E2;6.329140243E-1;-4.532282102E-1;-2.843831339E0
4.622180283E2;8.900492795E-1;-9.632457483E-1;-3.695964203E0
4.622279903E2;1.412433825E0;-1.052684759E0;-4.643571573E0
4.622379523E2;1.960290596E0;-1.321752573E0;-4.749514350E0
4.622479143E2;2.674746235E0;-1.987012517E0;-4.320414675E0
4.622578753E2;3.583041020E0;-2.787220936E0;-3.756152810E0
4.622678373E2;4.664319833E0;-3.506901501E0;-3.226622236E0
4.622777993E2;5.761434075E0;-3.864335362E0;-2.585765646E0
4.622877613E2;6.818829351E0;-3.555243357E0;-1.890356435E0
4.622977233E2;7.862262061E0;-2.631279203E0;-1.323657304E0
4.623076853E2;8.710383149E0;-1.736269292E0;-7.621689190E-1
4.623176473E2;9.185895098E0;-1.580933915E0;-1.774608023E-1
4.623276093E2;9.222222680E0;-2.340915830E0;-4.771327972E-1
4.623375713E2;8.705508910E0;-3.300568464E0;-1.723872026E0
4.623475333E2;7.325933806E0;-3.476493056E0;-2.932001504E0
4.623574953E2;4.919154355E0;-3.514524516E0;-4.114358211E0
4.623674573E2;1.958822652E0;-4.306060930E0;-5.664658563E0
4.623774193E2;-5.506898931E-1;-5.125622463E0;-7.974877095E0
4.623873813E2;-1.888838351E0;-5.286015097E0;-9.379468342E0
4.623973433E2;-2.363952251E0;-5.013998532E0;-7.824401339E0
4.624073053E2;-1.661072637E0;-4.295509629E0;-5.184665893E0
4.624172673E2;-4.590175384E-1;-3.411643927E0;-3.723081250E0
4.624272293E2;7.949166888E-1;-1.756479024E0;-2.316970312E0
4.624371913E2;1.711356791E0;-6.409133077E-2;1.708293289E-1
4.624471533E2;2.046071734E0;3.368376285E-1;2.919560384E0
4.624571153E2;2.317096904E0;-1.425054163E-1;4.271636617E0
4.624670773E2;1.283135807E0;-1.885001993E0;4.857131184E0
4.624770393E2;-4.182510433E-1;-4.594221073E0;4.588086759E0
4.624870013E2;-1.460086586E0;-6.902115337E0;3.785447652E0
4.624969633E2;-1.518560350E0;-7.452805522E0;3.268757272E0
4.625069253E2;-2.344945731E0;-7.479329662E0;3.503477372E0
4.625168873E2;-3.796825165E0;-8.295018584E0;3.654572933E0
4.625268493E2;-4.594407891E0;-8.254580410E0;2.434008765E0
4.625368113E2;-4.249413105E0;-6.978544877E0;4.619041626E-1
4.625467733E2;-4.239683630E0;-6.147971867E0;-3.401585546E-1
4.625567353E2;-3.984550023E0;-5.434771187E0;-1.091169963E0
4.625666973E2;-3.317599064E0;-3.689750367E0;-1.883116851E0
4.625766593E2;-2.013333905E0;-1.424909737E0;-2.951203176E0
4.625866213E2;-9.620676805E-1;-1.117917466E-1;-1.071120153E0
4.625965833E2;3.298052553E-2;1.446607000E-1;3.288723467E0
4.626065453E2;1.147151863E0;6.111088800E-1;4.990876887E0
4.626165073E2;1.305981463E0;1.930990929E0;4.960892365E0
4.626264693E2;5.701488420E-2;2.591645606E0;4.606894036E0
4.626364313E2;-9.751091641E-1;3.080523705E0;3.627114408E0
4.626463933E2;-1.440466400E0;3.798466478E0;2.703910685E0
4.626563553E2;-1.785986413E0;4.553195254E0;3.417690532E0
4.626663173E2;-2.055382987E0;5.186233531E0;5.052417662E0
4.626762793E2;-2.566168410E0;5.488630475E0;6.290429336E0
4.626862413E2;-2.871610292E0;5.827666072E0;7.037535682E0
4.626962033E2;-2.852087316E0;6.416142719E0;7.032373760E0
4.627061653E2;-3.038509707E0;6.893812290E0;6.948914697E0
4.627161273E2;-3.080511134E0;7.335579958E0;7.311221042E0
4.627260893E2;-2.891355754E0;7.813047216E0;7.359593888E0
4.627360513E2;-2.757581985E0;7.905745465E0;6.905862232E0
4.627460133E2;-3.089446849E0;7.475136039E0;6.461592541E0
4.627559753E2;-3.536856202E0;6.890744841E0;5.631038243E0
4.627659373E2;-3.812394838E0;6.386476870E0;4.538478397E0
4.627758993E2;-4.035200652E0;5.721864797E0;3.582047578E0
4.627858613E2;-4.239077274E0;4.834634022E0;2.867813110E0
4.627958233E2;-4.505836608E0;3.663748968E0;2.059789887E0
4.628057853E2;-4.628598023E0;2.074473415E0;1.116127049E0
4.628157473E2;-4.002736326E0;3.089785695E-1;-2.004156554E-1
4.628257093E2;-2.403094828E0;-1.445646887E0;-2.598238342E0
4.628356713E2;-1.142081907E-1;-3.430800574E0;-6.385086987E0
4.628456333E2;2.772271068E0;-6.590997856E0;-1.012220272E1
4.628555953E2;6.459744821E0;-1.031155779E1;-1.171407795E1
4.628655563E2;9.546419213E0;-1.236386265E1;-1.156375305E1
4.628755193E2;9.218157111E0;-1.161230248E1;-1.143775374E1
4.628854803E2;6.709787550E0;-8.001607057E0;-1.098165338E1
4.628954423E2;4.067283739E0;-3.816762416E0;-8.107072116E0
4.629054043E2;1.443222046E0;-1.224109919E0;-5.137036228E0
4.629153663E2;-3.707869646E-1;4.513822442E-1;-2.996722873E0
4.629253283E2;-1.536510864E0;1.850364257E0;-1.285332606E0
4.629352903E2;-2.220777913E0;2.734311236E0;3.028693986E-1
4.629452523E2;-3.102610101E0;2.068735542E0;1.441825439E0
4.629552143E2;-4.905236228E0;-2.028494419E0;2.465703890E0
4.629651763E2;-6.891996730E0;-8.658570387E0;2.766895138E0
4.629751383E2;-7.795894994E0;-1.489819093E1;2.212843388E0
4.629851002E2;-5.259710228E0;-1.741129615E1;1.348143689E0
4.629950622E2;1.117222744E-1;-1.187015768E1;1.283104232E-1
4.630050242E2;1.231893440E0;-3.277069089E0;3.325234066E0
4.630149862E2;4.588163211E-1;1.953631933E0;5.591820967E0
4.630249482E2;8.936551112E-1;6.661584274E0;5.903430784E0
4.630349102E2;2.677793804E-1;9.975444628E0;3.511698265E0
4.630448722E2;3.915819292E-1;1.209740387E1;3.248330901E0
4.630548342E2;-1.505953169E0;1.076704419E1;7.958186803E0
4.630647962E2;-2.500080256E0;7.773927004E0;1.170187247E1
4.630747582E2;-2.127718015E0;3.603288174E0;1.245458805E1
