t_Android;t_unix;x;y;z;a
2421848454189854;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848456402562;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848458618138;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848460833714;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848463049656;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848465266148;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848467480443;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848469695775;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848471911046;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848474126927;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848476342503;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848478557896;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848480773961;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848482990147;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848485204442;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848487417576;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848489624303;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848491851597;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848494066502;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848496284702;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848498497715;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848500714329;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848502928746;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848505141697;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848507349400;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848509576756;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848511791173;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848514008701;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848516221898;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848518438634;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848520653111;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848522868382;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848525083652;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848527299534;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848529515111;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848531730504;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848533946629;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848536163060;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848538377293;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848540591587;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848542802342;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848545023656;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848547239110;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848549455907;1715087724621;-0.15792629;2.0165513;10.061819;3
