"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
5.513015614E0;-6.238937378E-2;-1.722669601E-1;-1.317048073E-1
5.531327626E0;3.444399834E-1;5.860161781E-1;6.538820267E-2
5.549639028E0;1.392693520E-1;1.634936333E-1;-5.412340164E-2
5.567949696E0;8.821058273E-2;-9.521865845E-2;-5.989789963E-2
5.586262624E0;5.089998245E-2;1.168069839E-1;1.586675644E-2
5.604574391E0;1.176309586E-2;2.346758842E-1;-1.582121849E-1
5.622885732E0;-6.327915192E-2;3.040165901E-1;-4.196166992E-2
5.641197499E0;-1.732578278E-1;1.542992592E-1;1.237168312E-1
5.659509694E0;2.698707581E-2;-1.975655556E-1;1.514892578E-1
5.677819996E0;1.761913300E-3;-1.695137024E-1;-1.735782623E-1
5.696132436E0;3.342437744E-2;-1.961798668E-1;-3.712611198E-1
5.714444508E0;-4.260873795E-2;-2.048282623E-1;-2.479147911E-1
5.732756276E0;2.173490524E-1;-2.490744591E-1;3.836917877E-2
5.751067799E0;1.285414696E-1;-3.499093056E-1;1.166043282E-1
5.769380544E0;9.193897247E-3;-3.886294365E-1;-1.313056946E-1
5.787690235E0;-1.284547567E0;-6.542105675E-1;-5.715990067E-1
5.806002980E0;-2.063131332E-1;-2.711286545E-1;-5.194754601E-1
5.824314748E0;3.348183632E-1;2.864632607E-1;-5.370678902E-1
5.842626210E0;3.115792274E-1;2.150988579E-1;-2.347254753E-1
5.860937917E0;1.651647091E-1;2.136440277E-1;-3.557372093E-1
5.879249745E0;-2.269470692E-1;3.901829720E-1;3.833961487E-2
5.897559499E0;-2.867696285E-1;3.659839630E-1;5.672655106E-1
5.915872914E0;-1.972103119E-2;-2.764096260E-1;-2.053790092E-1
5.934184987E0;-3.667922020E-1;-9.891138077E-1;-2.373156548E-1
5.952491994E0;-5.671977997E-4;-6.191892624E-1;-1.896066666E-1
5.970808339E0;7.275674343E-1;3.251752853E-1;-1.870989799E-1
5.989119802E0;1.062750578E0;4.858951569E-1;1.497659206E0
6.007428761E0;-1.179652214E-1;1.839652061E-1;-5.559873581E-2
6.025743459E0;2.960181236E-2;2.770323753E-1;-7.645425797E-1
6.044055287E0;-4.938328266E-1;3.771276474E-1;-5.918025970E-2
6.062366445E0;-1.069638729E-1;-1.246547699E-1;-8.669691086E-1
6.080672474E0;2.941489220E-2;-1.793870926E-1;-3.347110748E-2
6.098992970E0;-1.493530273E-1;-5.504226685E-2;2.368054390E-1
6.117301930E0;-1.823859215E-1;8.755874634E-2;-1.051244736E-1
6.135613210E0;-6.715965271E-2;1.355624199E-1;-1.075553894E-1
6.153924977E0;3.125047684E-2;-4.328727722E-3;-2.295479774E-1
6.172237050E0;1.791024208E-2;6.879329681E-3;-1.527166367E-2
6.190545643E0;-1.968438625E-1;1.081295013E-1;1.993160248E-1
6.208858815E0;-5.545043945E-2;-2.081871033E-2;8.643817902E-2
6.227172048E0;6.659030914E-4;-2.702360153E-1;-9.109830856E-2
6.245483876E0;-9.096622467E-3;-1.832423210E-1;-1.099390984E-1
6.263796926E0;-1.431620121E-1;7.166433334E-2;-4.441833496E-2
6.282104176E0;-1.205065250E-1;5.217456818E-2;8.486270905E-2
6.300418935E0;1.369464397E-1;-1.724324226E-1;-9.910535812E-2
6.318730519E0;2.286012173E-1;6.348276138E-2;2.698421478E-3
6.337042226E0;-5.311417580E-2;-6.151151657E-2;-4.989910126E-2
6.355353749E0;6.739640236E-2;-1.933221817E-1;-2.173795700E-1
6.373665639E0;-1.444292068E-2;2.252626419E-1;3.980255127E-2
6.391977467E0;-2.657144070E-1;1.651659012E-1;3.766627312E-1
6.410290211E0;-1.706707478E-1;-2.993640900E-1;-4.517936707E-2
6.428600759E0;8.224511147E-2;-3.222603798E-1;-3.363227844E-1
6.446913502E0;2.064557076E-1;-1.266007423E-1;-1.615834236E-1
6.465225637E0;2.959172726E-1;-3.135719299E-1;-1.176838875E-1
6.483524465E0;5.311727524E-2;-5.606818199E-1;-2.831792831E-2
6.501836720E0;-1.913306713E-1;-1.719441414E-1;-6.162166595E-3
6.520162038E0;1.969883442E-1;8.777332306E-2;-1.624078751E-1
6.538471792E0;1.194774389E0;5.407762527E-2;1.609706879E-1
6.556782399E0;3.010361195E-1;5.387926102E-2;2.160172462E-1
6.575094106E0;-6.992373466E-1;8.461251259E-1;-2.740159035E-1
6.593401112E0;-8.818922043E-1;1.020701408E0;-4.550457001E-2
6.611717824E0;-3.645546436E-1;7.200908661E-1;1.753134727E0
6.630025563E0;3.932580948E-1;2.892308235E-1;1.334030628E0
6.648340810E0;-8.962395191E-1;-3.183798790E-1;-9.994010925E-1
6.666652821E0;-5.960388184E-1;-5.926771164E-1;-1.028909683E0
6.684964345E0;4.533476830E-1;-4.579362869E-1;-2.238135338E-1
6.703276112E0;2.271523476E-1;-3.943061829E-1;-1.071964025E0
6.721581959E0;-3.505606651E-1;-7.254586220E-1;-2.231264114E-2
6.739899648E0;-1.824717522E-1;-2.093915939E-1;1.208446980E0
6.758211415E0;3.347554207E-1;3.664484024E-1;-5.303940773E-1
6.776523183E0;7.102465630E-1;2.730927467E-1;-1.364402771E-1
6.794834401E0;-5.771875381E-2;1.663956642E-1;9.973127842E-1
6.813146718E0;-7.014594078E-1;-1.682057381E-1;-3.467464447E-2
6.831458119E0;-1.565790176E-1;-3.448772430E-2;-1.294140816E0
6.849768605E0;4.653396606E-1;-2.040152550E-1;-7.282800674E-1
6.868081105E0;-5.318717957E-1;2.214493752E-1;9.721245766E-1
6.886393239E0;-7.749333382E-1;5.317850113E-1;-3.134315014E-1
6.904704823E0;-6.760978699E-2;3.501272202E-2;-9.433727264E-1
6.923016591E0;3.067636490E-1;-2.417731285E-1;2.666363716E-1
6.941328176E0;-4.484171867E-1;-7.566356659E-1;1.501551390E0
6.959639882E0;-7.098078728E-1;-4.217114449E-1;-1.061015129E-1
6.977950429E0;1.033034325E-1;1.472749710E-1;-1.161252499E0
6.996263417E0;2.989816666E-1;-2.591152191E-1;3.667562008E-1
