"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.580666839E1;5.656034350E-1;-8.974281311E0;2.204387933E-1
1.580911693E1;4.698905349E-1;-8.921639442E0;2.635096014E-1
1.581156459E1;3.140579760E-1;-8.897710800E0;3.092723191E-1
1.581401318E1;1.752742529E-1;-8.890532494E0;3.762713671E-1
1.581646250E1;2.931207791E-2;-8.871090889E0;4.336991012E-1
1.581891104E1;-8.793623000E-2;-8.950352669E0;5.198407173E-1
1.582135870E1;-1.767697781E-1;-8.974281311E0;5.653043389E-1
1.582380729E1;-2.509472668E-1;-9.000602722E0;6.011967063E-1
1.582625662E1;-3.251247704E-1;-9.067601204E0;6.418746710E-1
1.582870516E1;-3.155534863E-1;-9.132207870E0;6.370890141E-1
1.583115282E1;-2.126621157E-1;-9.165707588E0;6.466603279E-1
1.583360141E1;-1.767697781E-1;-9.189635277E0;7.519445419E-1
1.583605073E1;-2.198405862E-1;-9.256634712E0;9.269196987E-1
1.583849927E1;-2.198405862E-1;-9.297312737E0;1.053739309E0
1.584094698E1;-1.046859920E-1;-9.330811501E0;1.230808139E0
1.584339558E1;2.931207791E-2;-9.326025963E0;1.436890006E0
1.584584490E1;1.633101404E-1;-9.330811501E0;1.556531072E0
1.584829339E1;3.427718580E-1;-9.304491043E0;1.544566989E0
1.585074110E1;5.129613280E-1;-9.326025963E0;1.403091431E0
1.585318969E1;6.326025128E-1;-9.302098274E0;1.249950767E0
1.585563901E1;7.331010103E-1;-9.182456970E0;1.123131156E0
1.585808756E1;8.312067389E-1;-9.086744308E0;9.723833203E-1
1.586053521E1;9.317052960E-1;-9.007781029E0;9.484550953E-1
1.586298380E1;1.051645517E0;-8.919246674E0;9.747761488E-1
1.586543313E1;1.183250785E0;-8.890532494E0;9.963115454E-1
1.586788167E1;1.365105271E0;-8.818449020E0;9.987043738E-1
1.587032932E1;1.527817249E0;-8.715557098E0;1.022632599E0
1.587277792E1;1.676471353E0;-8.677271843E0;9.269196987E-1
1.587522724E1;1.769791484E0;-8.653344154E0;8.452646136E-1
1.587767578E1;1.865504384E0;-8.622237206E0;7.040880919E-1
1.588012349E1;1.975574136E0;-8.607880592E0;4.863412082E-1
1.588257203E1;2.047358990E0;-8.586344719E0;3.284149170E-1
1.588502136E1;2.037787676E0;-8.583951950E0;2.204387933E-1
1.588746990E1;2.105085611E0;-8.586344719E0;1.199402362E-1
1.588991761E1;2.109871387E0;-8.562417030E0;-4.516452923E-2
1.589236620E1;2.131406784E0;-8.514560699E0;-8.344969153E-2
1.589481552E1;2.136192322E0;-8.524131775E0;-1.911267042E-1
1.589726401E1;2.100300074E0;-8.564809799E0;-1.815554202E-1
1.589971172E1;2.066501379E0;-8.583951950E0;-2.198405862E-1
1.590216032E1;2.042573214E0;-8.629415512E0;-2.294118702E-1
1.590460964E1;1.977967024E0;-8.638986588E0;-2.030908167E-1
1.590705818E1;1.939681888E0;-8.689236641E0;-2.557329237E-1
1.590950584E1;1.920539260E0;-8.722735405E0;-3.732803464E-1
1.591195443E1;1.896611094E0;-8.749056816E0;-4.402793646E-1
1.591440375E1;1.810469389E0;-8.787342072E0;-4.713860750E-1
1.591685229E1;1.707578063E0;-8.873483658E0;-5.024927258E-1
1.591929995E1;1.614257932E0;-8.935996056E0;-5.240281820E-1
1.592174854E1;1.544866085E0;-9.029315948E0;-5.383850932E-1
1.592419787E1;1.499103427E0;-9.089137077E0;-5.407779217E-1
1.592664641E1;1.503889084E0;-9.203991890E0;-5.862415433E-1
1.592909412E1;1.479960799E0;-9.297312737E0;-6.293123364E-1
1.593154266E1;1.458425403E0;-9.443573952E0;-6.364908218E-1
1.593399203E1;1.412961721E0;-9.520144463E0;-6.364908218E-1
1.593644052E1;1.350748420E0;-9.608678818E0;-6.077769399E-1
1.593888823E1;1.302891970E0;-9.675677299E0;-6.077769399E-1
1.594133682E1;1.278963685E0;-9.685248375E0;-5.958128572E-1
1.594378615E1;1.288534999E0;-9.682855606E0;-5.886343718E-1
1.594623469E1;1.300499082E0;-9.630213737E0;-5.455635786E-1
1.594868235E1;1.341177106E0;-9.579964638E0;-5.000999570E-1
1.595113094E1;1.403390527E0;-9.558428764E0;-5.718846321E-1
1.595358026E1;1.487139225E0;-9.438788414E0;-6.699903607E-1
1.595602880E1;1.501496196E0;-9.373882294E0;-7.896314859E-1
1.595847646E1;1.515853167E0;-9.321240425E0;-8.952147961E-1
1.596092506E1;1.549651742E0;-9.278169632E0;-9.717850685E-1
1.596337438E1;1.534995675E0;-9.244669914E0;-1.144068360E0
1.596582292E1;1.564008713E0;-9.215956688E0;-1.237388372E0
1.596827063E1;1.571187139E0;-9.184849739E0;-1.313958764E0
1.597071917E1;1.571187139E0;-9.203991890E0;-1.395613790E0
1.597316854E1;1.544866085E0;-9.239884377E0;-1.419542074E0
1.597561703E1;1.501496196E0;-9.268598557E0;-1.357029557E0
1.597806474E1;1.506281853E0;-9.369096756E0;-1.412363529E0
1.598051334E1;1.556830287E0;-9.460323334E0;-1.378564954E0
1.598296266E1;1.616650820E0;-9.539286613E0;-1.270887971E0
1.598541115E1;1.779362798E0;-9.620642662E0;-1.177567840E0
1.598785886E1;2.009073734E0;-9.663713455E0;-1.120140076E0
1.599030745E1;2.260619164E0;-9.663713455E0;-7.896314859E-1
1.599275677E1;2.531008244E0;-9.646963120E0;-4.737788737E-1
1.599520532E1;2.758625507E0;-9.601499557E0;-1.241276711E-1
1.599765297E1;3.005086184E0;-9.565608025E0;1.749751568E-1
1.600010156E1;3.280559778E0;-9.486644745E0;3.643072546E-1
1.600255089E1;3.488735437E0;-9.390632629E0;5.413761139E-1
1.600499943E1;3.668197155E0;-9.285347939E0;7.016952634E-1
1.600744709E1;3.824029684E0;-9.249456406E0;8.261220455E-1
1.600989568E1;3.993920088E0;-9.256634712E0;8.694919348E-1
1.601234500E1;4.096811295E0;-9.306883812E0;8.596215248E-1
1.601479354E1;4.223630905E0;-9.395418167E0;8.309076428E-1
1.601724125E1;4.319344044E0;-9.517750740E0;8.309076428E-1
1.601968985E1;4.393820763E0;-9.699605942E0;8.189435601E-1
1.602213917E1;4.456034184E0;-9.936494827E0;8.021938205E-1
1.602458766E1;4.513461590E0;-1.018804073E1;7.710871100E-1
1.602703537E1;4.489533424E0;-1.050867844E1;7.663014531E-1
1.602948396E1;4.470390797E0;-1.083440208E1;7.232306600E-1
1.603193328E1;4.420141697E0;-1.116730309E1;6.825526357E-1
1.603438182E1;4.290630341E0;-1.146401310E1;6.323033571E-1
1.603682948E1;4.185346127E0;-1.173948669E1;6.299105883E-1
1.603927808E1;4.065704823E0;-1.193569851E1;5.006981492E-1
1.604172740E1;3.886243105E0;-1.208883953E1;3.667000830E-1
1.604417594E1;3.706482172E0;-1.218694496E1;2.347957194E-1
1.604662360E1;3.548556089E0;-1.226620674E1;7.447660714E-2
1.604907219E1;3.373879910E0;-1.229970646E1;-8.344969153E-2
1.605152151E1;3.163012505E0;-1.230927753E1;-2.895315289E-1
1.605397006E1;2.969193697E0;-1.237627697E1;-4.426721931E-1
1.605641776E1;2.782553673E0;-1.245045471E1;-6.436693072E-1
1.605886631E1;2.619542599E0;-1.254616737E1;-7.920243144E-1
1.606131568E1;2.452044964E0;-1.261795235E1;-8.952147961E-1
1.606376417E1;2.315654039E0;-1.273759270E1;-9.693922997E-1
1.606621188E1;2.229512453E0;-1.283839035E1;-1.081854939E0
1.606866047E1;2.160120726E0;-1.295324612E1;-1.256531000E0
1.607110979E1;2.117049932E0;-1.301546001E1;-1.414756417E0
1.607355834E1;2.030609131E0;-1.307288742E1;-1.555932879E0
1.607600599E1;1.999502420E0;-1.307528019E1;-1.632503271E0
1.607845459E1;1.942074656E0;-1.306570911E1;-1.666002750E0
1.608090391E1;1.961217284E0;-1.302503109E1;-1.730608940E0
1.608335245E1;2.016252279E0;-1.296042442E1;-1.833500385E0
1.608580011E1;2.121835470E0;-1.292213917E1;-1.941177368E0
1.608824870E1;2.243869543E0;-1.289581871E1;-2.101795673E0
1.609069802E1;2.325225353E0;-1.289581871E1;-2.238186598E0
1.609314656E1;2.418545485E0;-1.288146114E1;-2.353041887E0
1.609559427E1;2.514258385E0;-1.289581871E1;-2.506481647E0
1.609804282E1;2.631506681E0;-1.287189007E1;-2.630908489E0
1.610049214E1;2.722733021E0;-1.283360481E1;-2.762513638E0
1.610294068E1;2.854338408E0;-1.275673580E1;-2.793620348E0
1.610538839E1;2.945265532E0;-1.260598755E1;-2.839084148E0
1.610783698E1;3.074477911E0;-1.242413330E1;-2.877369165E0
1.611028631E1;3.136691332E0;-1.224197960E1;-2.901297569E0
1.611273479E1;3.208476067E0;-1.196919823E1;-2.877369165E0
1.611518250E1;3.263810158E0;-1.169641590E1;-2.784049034E0
1.611763110E1;3.297309637E0;-1.142094231E1;-2.685943365E0
1.612008042E1;3.333201885E0;-1.112662506E1;-2.592623234E0
1.612252896E1;3.383451223E0;-1.082243729E1;-2.575873613E0
1.612497662E1;3.431307554E0;-1.050867844E1;-2.554338217E0
1.612742521E1;3.457628727E0;-1.020957565E1;-2.573480844E0
1.612987453E1;3.495913982E0;-9.907781601E0;-2.623729944E0
1.613232308E1;3.491128206E0;-9.587142944E0;-2.714657307E0
1.613477073E1;3.407379389E0;-9.337990761E0;-2.793620348E0
1.613721932E1;3.309273720E0;-9.103493690E0;-2.843869686E0
1.613966865E1;3.134298563E0;-8.926424980E0;-2.884547710E0
1.614211719E1;2.938086987E0;-8.770592690E0;-2.918047190E0
1.614456490E1;2.648256540E0;-8.720342636E0;-2.968296528E0
1.614701344E1;2.327618122E0;-8.734700203E0;-3.016152859E0
1.614946282E1;1.891825438E0;-8.796913147E0;-3.078665495E0
1.615191131E1;1.451246977E0;-8.926424980E0;-3.145664454E0
1.615435901E1;1.018146038E0;-9.146564484E0;-3.236591816E0
1.615680761E1;6.349952817E-1;-9.409774780E0;-3.408874989E0
1.615925693E1;2.997010350E-1;-9.761818886E0;-3.617050648E0
1.616170547E1;-2.333002165E-2;-1.023350430E1;-3.780061483E0
1.616415313E1;-3.753740489E-1;-1.091815090E1;-3.832703590E0
1.616660172E1;-7.776673436E-1;-1.170838070E1;-3.777668715E0
1.616905104E1;-1.160519004E0;-1.257966709E1;-3.600300789E0
1.617149959E1;-1.574776411E0;-1.351107311E1;-3.363411427E0
1.617394724E1;-2.017747641E0;-1.450947857E1;-3.028116941E0
1.617639584E1;-2.410469770E0;-1.548126316E1;-2.559123755E0
1.617884516E1;-2.838784933E0;-1.644856262E1;-1.998904228E0
1.618129370E1;-3.162115097E0;-1.732732582E1;-1.433898926E0
1.618374141E1;-3.298506021E0;-1.809332848E1;-7.226324677E-1
1.618618995E1;-3.327219963E0;-1.868226242E1;-5.952146277E-2
1.618863932E1;-3.367897987E0;-1.910848427E1;6.681957245E-1
1.619108782E1;-3.437289715E0;-1.939322853E1;1.400698543E0
1.619353552E1;-3.542873144E0;-1.952483368E1;2.143071890E0
1.619598412E1;-3.652942896E0;-1.956341934E1;2.858824968E0
1.619843344E1;-3.624228954E0;-1.948415565E1;3.411865950E0
1.620088198E1;-3.470789194E0;-1.927837372E1;3.720839262E0
1.620332964E1;-3.200400352E0;-1.896461487E1;3.821337700E0
1.620577823E1;-2.903391123E0;-1.854826355E1;3.720839262E0
1.620822756E1;-2.496611357E0;-1.806222153E1;3.308974504E0
1.621067610E1;-2.034497499E0;-1.752353668E1;2.775076151E0
1.621312375E1;-1.605883121E0;-1.698963928E1;2.193320990E0
1.621557235E1;-1.182054400E0;-1.646531105E1;1.573280931E0
1.621802167E1;-7.178468108E-1;-1.589073563E1;1.015454054E0
1.622047021E1;-2.796611488E-1;-1.538555050E1;5.772684813E-1
1.622291792E1;1.800599098E-1;-1.491386509E1;1.701895148E-1
1.622536646E1;6.014958024E-1;-1.450708580E1;-1.648056656E-1
1.622781578E1;9.245268703E-1;-1.418136215E1;-4.163511395E-1
1.623026432E1;1.202393413E0;-1.387238884E1;-6.460621357E-1
1.623271203E1;1.465603828E0;-1.358525085E1;-7.824530005E-1
1.623516063E1;1.645364642E0;-1.337228966E1;-8.545367718E-1
1.623760995E1;1.875075698E0;-1.313749409E1;-9.933205247E-1
1.624005844E1;1.958824396E0;-1.292931843E1;-1.074676514E0
1.624250615E1;2.092822552E0;-1.274955750E1;-1.249352574E0
1.624495474E1;2.248655081E0;-1.257966709E1;-1.412363529E0
1.624740406E1;2.361117840E0;-1.245763302E1;-1.512862086E0
1.624985261E1;2.552543640E0;-1.238106251E1;-1.699502230E0
1.625230026E1;2.770589590E0;-1.229252815E1;-1.866999865E0
1.625474886E1;2.832803011E0;-1.219173050E1;-1.907677889E0
1.625719818E1;2.770589590E0;-1.211515999E1;-1.802393675E0
1.625964672E1;2.749054193E0;-1.205533981E1;-1.697109461E0
1.626209443E1;2.657827854E0;-1.201466179E1;-1.570289850E0
1.626454297E1;2.624328136E0;-1.201466179E1;-1.395613790E0
1.626699229E1;2.538186550E0;-1.199312592E1;-1.242174029E0
1.626944084E1;2.487937450E0;-1.193330574E1;-1.172782183E0
1.627188854E1;2.416152716E0;-1.185912800E1;-1.127318621E0
1.627433714E1;2.265404940E0;-1.180409336E1;-1.175175071E0
1.627678641E1;2.107478619E0;-1.169880867E1;-1.227817178E0
1.627923495E1;2.006680965E0;-1.159322548E1;-1.311565876E0
1.628168266E1;1.855933070E0;-1.145444202E1;-1.309173107E0
1.628413125E1;1.666900039E0;-1.139222908E1;-1.201496124E0
1.628658058E1;1.496710539E0;-1.129172993E1;-1.096211910E0
1.628902912E1;1.259821177E0;-1.122233772E1;-9.023932219E-1
1.629147677E1;1.039681435E0;-1.115533924E1;-6.819544435E-1
1.629392537E1;8.001000881E-1;-1.107368374E1;-5.000999570E-1
1.629637469E1;6.134598851E-1;-1.099950695E1;-3.302095234E-1
1.629882323E1;4.025924206E-1;-1.091336536E1;-1.719841212E-1
1.630127089E1;2.518445849E-1;-1.082243729E1;-6.669992954E-2
1.630371948E1;1.369891018E-1;-1.071954632E1;5.294119939E-2
1.630616881E1;7.776673418E-3;-1.060469055E1;1.749751568E-1
1.630861735E1;-9.990034252E-2;-1.046560764E1;3.044866920E-1
1.631106506E1;-2.437688112E-1;-1.031486034E1;3.738785386E-1
1.631351360E1;-3.897309899E-1;-1.013779163E1;4.169493318E-1
1.631596292E1;-4.998008311E-1;-9.950852394E0;4.456632137E-1
1.631841146E1;-6.218347549E-1;-9.711569786E0;4.408775866E-1
1.632085917E1;-7.130611539E-1;-9.453145027E0;4.265206456E-1
1.632330776E1;-8.303094506E-1;-9.163313866E0;4.025924206E-1
1.632575709E1;-8.949156404E-1;-8.871090889E0;3.308077157E-1
1.632820563E1;-9.499505758E-1;-8.560024261E0;2.252244353E-1
1.633065328E1;-1.040877819E0;-8.205587387E0;1.055833027E-1
1.633310188E1;-1.069591761E0;-7.870592117E0;-2.362912335E-2
1.633555120E1;-1.083948612E0;-7.547261715E0;-1.313061416E-1
1.633799974E1;-1.110269666E0;-7.257730007E0;-2.389831543E-1
1.634044740E1;-1.138983607E0;-6.960721016E0;-3.421736360E-1
1.634289599E1;-1.189232826E0;-6.692724705E0;-3.948157430E-1
1.634534532E1;-1.179661512E0;-6.441179276E0;-4.115654826E-1
1.634779386E1;-1.170090318E0;-6.211468697E0;-4.498506486E-1
1.635024156E1;-1.234696507E0;-6.048457623E0;-4.546363056E-1
1.635269011E1;-1.309173107E0;-5.861817360E0;-4.211367965E-1
1.635513943E1;-1.292423368E0;-5.730212212E0;-4.307080805E-1
1.635758797E1;-1.256231904E0;-5.579464436E0;-4.019941986E-1
1.636003568E1;-1.246660590E0;-5.452345371E0;-3.852444589E-1
1.636248427E1;-1.241874933E0;-5.354239941E0;-3.708875179E-1
1.636493360E1;-1.246660590E0;-5.256134033E0;-3.134597540E-1
1.636738209E1;-1.205982566E0;-5.189135075E0;-2.895315289E-1
1.636982979E1;-1.222732425E0;-5.138885498E0;-1.695913076E-1
1.637227839E1;-1.213161111E0;-5.079065323E0;-8.823533356E-2
1.637472771E1;-1.213161111E0;-5.067101002E0;1.465603895E-2
1.637717625E1;-1.191625714E0;-5.028815746E0;9.122636169E-2
1.637962391E1;-1.198804140E0;-5.000102043E0;1.773679852E-1
1.638207250E1;-1.172483087E0;-5.000102043E0;2.850449979E-1
1.638452182E1;-1.179661512E0;-5.012066364E0;3.738785386E-1
1.638697037E1;-1.191625714E0;-5.028815746E0;5.030909777E-1
1.638941808E1;-1.155733347E0;-5.059922695E0;6.323033571E-1
1.639186662E1;-1.170090318E0;-5.059922695E0;7.663014531E-1
1.639431594E1;-1.124626637E0;-5.088636398E0;8.814560175E-1
1.639676448E1;-1.138983607E0;-5.112564564E0;9.675976634E-1
1.639921219E1;-1.122233868E0;-5.158028126E0;1.087238789E0
1.640166078E1;-1.153340459E0;-5.210670471E0;1.185344458E0
1.640411011E1;-1.162911773E0;-5.270491123E0;1.278664589E0
1.640655860E1;-1.191625714E0;-5.354239941E0;1.391127229E0
1.640900631E1;-1.227517962E0;-5.442774296E0;1.463211060E0
1.641145490E1;-1.278066397E0;-5.466702461E0;1.537388563E0
1.641390422E1;-1.292423368E0;-5.497808933E0;1.582852125E0
1.641635276E1;-1.368993640E0;-5.522036552E0;1.590030670E0
1.641880042E1;-1.404886007E0;-5.553143024E0;1.575673699E0
1.642124901E1;-1.445564032E0;-5.509773254E0;1.546959877E0
1.642369834E1;-1.491027594E0;-5.469095230E0;1.523031592E0
1.642614688E1;-1.553241014E0;-5.402096272E0;1.429711580E0
1.642859453E1;-1.593919039E0;-5.354239941E0;1.379163146E0
1.643104313E1;-1.641775489E0;-5.251348495E0;1.383948803E0
1.643349245E1;-1.689631939E0;-5.167599678E0;1.319342613E0
1.643594099E1;-1.708774447E0;-5.059922695E0;1.266700506E0
1.643838870E1;-1.725524187E0;-4.937589645E0;1.185344458E0
1.644083724E1;-1.737488389E0;-4.810770035E0;1.115952611E0
1.644328662E1;-1.749452472E0;-4.712664127E0;1.046560764E0
1.644573511E1;-1.780559182E0;-4.614558697E0;9.771689177E-1
1.644818282E1;-1.811665893E0;-4.523631096E0;9.125627279E-1
1.645063141E1;-1.862214208E0;-4.463810444E0;8.647062778E-1
1.645308073E1;-1.895713687E0;-4.406383038E0;8.862416744E-1
1.645552927E1;-1.945963025E0;-4.312763691E0;8.838488460E-1
1.645797693E1;-1.993819475E0;-4.250550270E0;9.029914737E-1
1.646042552E1;-2.022533417E0;-4.181158543E0;9.532406926E-1
1.646287485E1;-2.094317913E0;-4.152444363E0;9.915258884E-1
1.646532339E1;-2.149353027E0;-4.095016956E0;9.891330600E-1
1.646777104E1;-2.190030813E0;-4.061517239E0;9.939187169E-1
1.647021964E1;-2.240280151E0;-4.011268139E0;9.915258884E-1
1.647266896E1;-2.259422779E0;-4.001696587E0;9.795617461E-1
1.647511750E1;-2.249851465E0;-3.999304056E0;9.005986452E-1
1.647756521E1;-2.221137524E0;-4.006482601E0;8.189435601E-1
1.648001375E1;-2.132603168E0;-3.999304056E0;7.184450030E-1
1.648246313E1;-2.012962103E0;-4.006482601E0;6.179464459E-1
1.648491162E1;-1.823629975E0;-4.028017998E0;4.336991012E-1
1.648735932E1;-1.572383523E0;-4.044767380E0;2.180459648E-1
1.648980792E1;-1.318744421E0;-4.071088791E0;1.465603895E-2
1.649225724E1;-1.026520967E0;-4.116552353E0;-1.959123611E-1
1.649470578E1;-7.298108935E-1;-4.207479477E0;-4.474578202E-1
1.649715344E1;-4.543372095E-1;-4.324728012E0;-7.226324677E-1
1.649960203E1;-2.078764737E-1;-4.545166492E0;-1.017248750E0
1.650205136E1;-1.375873014E-2;-4.784449100E0;-1.287637711E0
1.650449990E1;1.441675574E-1;-5.091029167E0;-1.622931957E0
1.650694756E1;2.638086975E-1;-5.452345371E0;-1.967797518E0
1.650939615E1;3.978067636E-1;-5.842674732E0;-2.336292267E0
1.651184547E1;5.321039557E-1;-6.314359665E0;-2.774477959E0
1.651429401E1;6.541379094E-1;-6.802794933E0;-3.162414312E0
1.651674172E1;7.737790346E-1;-7.298408031E0;-3.631706476E0
1.651919026E1;9.269196987E-1;-7.856235027E0;-4.179663181E0
1.652163964E1;1.094716311E0;-8.464310646E0;-4.759324074E0
1.652408813E1;1.317248821E0;-9.115457535E0;-5.530112267E0
1.652653584E1;1.609472275E0;-9.785747528E0;-6.363113403E0
1.652898443E1;1.987538338E0;-1.043210888E1;-7.270591736E0
1.653143375E1;2.444866419E0;-1.117687416E1;-8.285746574E0
1.653388229E1;3.021835804E0;-1.190698433E1;-9.384650230E0
1.653632995E1;3.469592810E0;-1.271845055E1;-1.037827015E1
1.653877854E1;4.003491402E0;-1.359482193E1;-1.122084236E1
1.654122787E1;4.578067780E0;-1.450947857E1;-1.183849049E1
1.654367641E1;5.248357296E0;-1.547887039E1;-1.212832069E1
1.654612406E1;5.966503143E0;-1.652273941E1;-1.203470135E1
1.654857266E1;6.677769661E0;-1.765992928E1;-1.161835003E1
1.655102198E1;7.376772881E0;-1.886172295E1;-1.089511967E1
1.655347052E1;8.020741463E0;-2.009223175E1;-1.008365345E1
1.655591818E1;8.652746201E0;-2.115045929E1;-9.293723106E0
1.655836677E1;9.222537041E0;-2.195743752E1;-8.668598175E0
1.656081610E1;9.775577545E0;-2.230200386E1;-8.316853523E0
1.656326464E1;1.016112137E1;-2.212732887E1;-8.163712502E0
1.656571235E1;1.042672443E1;-2.153600121E1;-8.288139343E0
1.656816094E1;1.046979523E1;-2.064766693E1;-8.462815285E0
1.657061026E1;1.029272652E1;-1.952483368E1;-8.656634331E0
1.657305881E1;9.952646255E0;-1.835653877E1;-8.881858826E0
1.657550646E1;9.445367813E0;-1.723849297E1;-8.917751312E0
1.657795506E1;8.856434822E0;-1.610608864E1;-8.805288315E0
1.658040438E1;8.157132149E0;-1.507209110E1;-8.515457153E0
1.658285292E1;7.333702087E0;-1.410239983E1;-8.149355888E0
1.658530058E1;6.514758587E0;-1.315663624E1;-7.799704552E0
1.658774917E1;5.772684574E0;-1.227338600E1;-7.529016495E0
1.659019849E1;5.104787827E0;-1.144965649E1;-7.344769001E0
1.659264703E1;4.494318962E0;-1.068604660E1;-7.146164894E0
1.659509474E1;3.902992725E0;-1.006839943E1;-6.920940399E0
1.659754328E1;3.294916868E0;-9.512965202E0;-6.681658268E0
1.659999261E1;2.720340252E0;-9.024530411E0;-6.497410774E0
1.660244115E1;2.119442701E0;-8.660522461E0;-6.715157509E0
1.660488886E1;1.400997639E0;-8.114660263E0;-6.085546017E0
1.660733745E1;6.948158741E-1;-7.705187798E0;-5.475077152E0
1.660978677E1;-3.529413417E-2;-7.422834873E0;-4.783252239E0
1.661223532E1;-7.824530005E-1;-7.192824841E0;-4.136591911E0
1.661468297E1;-1.512562990E0;-7.025327206E0;-3.454338551E0
1.661713156E1;-2.216351986E0;-6.970292568E0;-2.863012314E0
1.661958089E1;-2.939283609E0;-7.001399040E0;-2.341077805E0
1.662202943E1;-3.566801310E0;-7.140182972E0;-1.800000787E0
1.662447709E1;-4.103092670E0;-7.377371311E0;-1.220638633E0
1.662692568E1;-4.557728767E0;-7.640581608E0;-7.034898400E-1
1.662937500E1;-4.780560493E0;-7.901698589E0;-2.294118702E-1
1.663182354E1;-4.809274197E0;-8.143373489E0;6.729813665E-2
1.663427125E1;-4.641777039E0;-8.344670296E0;2.108674943E-1
1.663671979E1;-4.241876125E0;-8.600702286E0;2.419741899E-1
1.663916912E1;-3.681656837E0;-8.813663483E0;3.116651475E-1
1.664161766E1;-3.066402197E0;-9.053244591E0;4.360919297E-1
1.664406537E1;-2.398505688E0;-9.299705505E0;6.681957245E-1
1.664651396E1;-1.766202211E0;-9.606286049E0;9.532406926E-1
1.664896328E1;-1.160519004E0;-9.922138214E0;1.230808139E0
1.665141182E1;-6.074778438E-1;-1.021914768E1;1.523031592E0
1.665385948E1;-9.272187948E-2;-1.046082211E1;1.712064624E0
1.665630808E1;4.316053987E-1;-1.065015411E1;1.822134495E0
1.665875740E1;8.934201598E-1;-1.088225842E1;1.908276081E0
1.666120594E1;1.324427366E0;-1.113858986E1;1.958525300E0
1.666365360E1;1.690828323E0;-1.149512005E1;1.929811478E0
1.666610219E1;2.073679924E0;-1.189741325E1;1.779063582E0
1.666855151E1;2.464009047E0;-1.236192036E1;1.532602906E0
1.667100006E1;2.830410004E0;-1.286949730E1;1.192523003E0
1.667344776E1;3.139084101E0;-1.344646645E1;8.333004713E-1
1.667589631E1;3.385843992E0;-1.409282780E1;5.198407173E-1
1.667834563E1;3.510270834E0;-1.487557983E1;1.773679852E-1
1.668079417E1;3.579662561E0;-1.575434399E1;-1.911267042E-1
1.668324188E1;3.641875982E0;-1.675035667E1;-6.963114142E-1
1.668569047E1;3.737588882E0;-1.781067657E1;-1.407577872E0
1.668813979E1;3.869493246E0;-1.891915131E1;-2.350649118E0
1.669058828E1;4.142275333E0;-1.991277122E1;-3.372982502E0
1.669303599E1;4.511068821E0;-2.067907333E1;-4.414458752E0
1.669548459E1;4.968397141E0;-2.119113731E1;-5.192425251E0
1.669793391E1;5.531009674E0;-2.126800537E1;-5.510969639E0
