"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.099529690E0;3.628432751E-1;-2.633667946E0;2.681619406E0
1.101978284E0;2.724378705E-1;-2.757059097E0;2.725600481E0
1.104427555E0;2.113531530E-1;-2.754615784E0;2.742704153E0
1.106876096E0;1.869192570E-1;-2.595795393E0;2.713383436E0
1.109323753E0;2.015796006E-1;-2.264563560E0;2.610761166E0
1.111772346E0;2.504473627E-1;-1.770998955E0;2.426285267E0
1.114221617E0;3.090887070E-1;-1.162595034E0;2.200271845E0
1.116670159E0;3.591781855E-1;-4.967715442E-1;1.965706468E0
1.119117815E0;3.884988427E-1;1.727170646E-1;1.747023106E0
1.121566357E0;3.933856487E-1;8.018897176E-1;1.558882236E0
1.124015680E0;3.713951409E-1;1.330883503E0;1.395175099E0
1.126464221E0;3.249707520E-1;1.730377555E0;1.247350097E0
1.128911878E0;2.589992285E-1;1.978381515E0;1.110520363E0
1.131360419E0;1.759240031E-1;2.072452068E0;9.761339426E-1
1.133809742E0;7.452336699E-2;2.030914307E0;8.319739699E-1
1.136258232E0;-3.420744836E-2;1.875759244E0;6.829272509E-1
1.138705940E0;-1.514901221E-1;1.638750434E0;5.314370990E-1
1.141154482E0;-2.663294077E-1;1.352873921E0;3.823903799E-1
1.143603805E0;-3.677300513E-1;1.041341901E0;2.553341687E-1
1.146052294E0;-4.544703662E-1;7.249229550E-1;1.612636745E-1
1.148499950E0;-5.167768002E-1;4.256078303E-1;1.075091213E-1
1.150948544E0;-5.583143830E-1;1.519482583E-1;8.185353130E-2
1.153397867E0;-5.741963983E-1;-8.139539510E-2;6.841489673E-2
1.155846357E0;-5.741963983E-1;-2.719797492E-1;5.864133686E-2
1.158294013E0;-5.570927262E-1;-4.100312293E-1;4.398100078E-2
1.160742607E0;-5.265503526E-1;-4.955498278E-1;2.687728032E-2
1.163191878E0;-4.898995161E-1;-5.358657837E-1;7.330167107E-3
1.165640419E0;-4.459185004E-1;-5.370874405E-1;-1.099525020E-2
1.168088075E0;-3.946073353E-1;-4.943281412E-1;-2.076880634E-2
1.170536669E0;-3.298575282E-1;-4.283566475E-1;-2.565558441E-2
1.172985940E0;-2.638860047E-1;-3.587200642E-1;-1.954711229E-2
1.175434482E0;-1.918060333E-1;-2.890834510E-1;-2.443389036E-3
1.177882138E0;-1.197260618E-1;-2.243336588E-1;2.809897438E-2
1.180330680E0;-5.008947477E-2;-1.693574041E-1;6.474980712E-2
1.182780003E0;1.588202827E-2;-1.094943732E-1;1.087308154E-1
1.185228544E0;7.941014320E-2;-4.840964451E-2;1.514901221E-1
1.187676200E0;1.368297935E-1;1.511846948E-2;1.942494214E-1
1.190124742E0;1.918060333E-1;8.353336155E-2;2.345653474E-1
1.192574065E0;2.443388999E-1;1.556133330E-1;2.712161839E-1
1.195022555E0;2.919849753E-1;2.325800955E-1;3.078670204E-1
1.197470263E0;3.335226178E-1;3.071034551E-1;3.384093940E-1
1.199918805E0;3.665083647E-1;3.865135908E-1;3.665083647E-1
1.202368128E0;3.946073353E-1;4.659237564E-1;3.909422457E-1
1.204816617E0;4.129327536E-1;5.318952799E-1;4.080459774E-1
1.207264273E0;4.239279926E-1;5.856497884E-1;4.227063060E-1
1.209712867E0;4.275930822E-1;6.210789680E-1;4.300364852E-1
1.212162190E0;4.263713956E-1;6.430694461E-1;4.361449480E-1
1.214610680E0;4.153761268E-1;6.479562521E-1;4.349232614E-1
1.217058336E0;4.019374847E-1;6.418477297E-1;4.324798584E-1
1.219506930E0;3.811686933E-1;6.247440577E-1;4.251496792E-1
1.221956253E0;3.542914093E-1;5.990884304E-1;4.153761268E-1
1.224404742E0;3.200839758E-1;5.685460567E-1;4.068242610E-1
1.226852398E0;2.858765125E-1;5.343386531E-1;3.921639323E-1
1.229300940E0;2.480039895E-1;5.099047422E-1;3.811686933E-1
1.231750263E0;2.040229887E-1;4.830274582E-1;3.665083647E-1
1.234198805E0;1.637070626E-1;4.598152637E-1;3.494046330E-1
1.236646461E0;1.160609797E-1;4.439332485E-1;3.347443044E-1
1.239095003E0;7.452336699E-2;4.378247857E-1;3.225273490E-1
1.241544325E0;3.054236248E-2;4.366030693E-1;3.078670204E-1
1.243992867E0;-8.551862091E-3;4.402681589E-1;2.968717813E-1
1.246440523E0;-4.398100078E-2;4.500417113E-1;2.870981991E-1
1.248889065E0;-7.818844914E-2;4.622586668E-1;2.797680497E-1
1.251338388E0;-1.062874198E-1;4.781406820E-1;2.736595869E-1
1.253786878E0;-1.294996142E-1;5.013529062E-1;2.712161839E-1
1.256234586E0;-1.490467340E-1;5.270084739E-1;2.675510943E-1
1.258683128E0;-1.649287641E-1;5.636593103E-1;2.675510943E-1
1.261132450E0;-1.747023165E-1;6.137487888E-1;2.651077211E-1
1.263580940E0;-1.759240031E-1;6.711684465E-1;2.626643181E-1
1.266028596E0;-1.808107942E-1;7.224795818E-1;2.565558553E-1
1.268477190E0;-1.820324808E-1;7.701256871E-1;2.553341687E-1
1.270926513E0;-1.795890927E-1;8.092198968E-1;2.528907657E-1
1.273375003E0;-1.747023165E-1;8.409839869E-1;2.516690791E-1
1.275822659E0;-1.685938388E-1;8.605310917E-1;2.492256761E-1
1.278271253E0;-1.588202864E-1;8.788564801E-1;2.467822880E-1
1.280720575E0;-1.527118087E-1;8.849649429E-1;2.431172132E-1
1.283169065E0;-1.478250325E-1;8.751913905E-1;2.406738251E-1
1.285616721E0;-1.392731816E-1;8.678612709E-1;2.357870489E-1
1.288065315E0;-1.380514801E-1;8.483141065E-1;2.296785712E-1
1.290514586E0;-1.404948682E-1;8.214368224E-1;2.247917950E-1
1.292963128E0;-1.368297935E-1;7.982246280E-1;2.199050188E-1
1.295410784E0;-1.356080920E-1;7.823426127E-1;2.150182426E-1
1.297859378E0;-1.331647038E-1;7.750124335E-1;2.101314515E-1
1.300308648E0;-1.343863904E-1;7.725690603E-1;2.028012872E-1
1.302757190E0;-1.368297935E-1;7.811209559E-1;1.979145110E-1
1.305204846E0;-1.466033459E-1;7.921161652E-1;1.905843467E-1
1.307653388E0;-1.661504507E-1;8.031114340E-1;1.844758689E-1
1.310102711E0;-1.918060333E-1;8.214368224E-1;1.844758689E-1
1.312551253E0;-2.223484069E-1;8.483141065E-1;1.832541823E-1
1.314998909E0;-2.699944973E-1;8.556442857E-1;1.783674061E-1
1.317447450E0;-3.432961702E-1;8.312104344E-1;1.734806150E-1
1.319896773E0;-4.422534108E-1;7.725690603E-1;1.624853760E-1
1.322345315E0;-5.717530251E-1;6.846070886E-1;1.490467340E-1
1.324792971E0;-7.440119386E-1;5.685460567E-1;1.319430023E-1
1.327241513E0;-9.590302110E-1;4.280512035E-1;1.111742035E-1
1.329690836E0;-1.269340634E0;2.936648130E-1;6.963659078E-2
1.332139325E0;-1.787339091E0;1.030804738E-1;-1.099525020E-2
1.334587034E0;-2.499739647E0;-1.229330078E-1;-8.674030751E-2
1.337035575E0;-2.866248131E0;1.267508045E-2;-1.661504507E-1
1.339484898E0;-2.876021624E0;4.891359508E-1;-2.162399292E-1
1.341933388E0;-2.592588425E0;8.385405540E-1;-1.624853760E-1
1.344381044E0;-2.062373161E0;1.090209603E0;-6.597150117E-2
1.346829638E0;-1.364632726E0;1.236812949E0;3.909422457E-2
1.349278961E0;-6.499415040E-1;1.282015681E0;1.722589284E-1
1.351727450E0;-2.076880634E-2;1.302784443E0;2.968717813E-1
1.354175107E0;4.813476503E-1;1.295454383E0;3.640649617E-1
1.356623700E0;8.209787011E-1;1.245364904E0;3.726168275E-1
1.359073023E0;9.785773158E-1;1.157402873E0;3.457395434E-1
1.361521513E0;1.005454540E0;1.063332319E0;3.090887070E-1
1.363969169E0;9.382613897E-1;1.002247691E0;2.870981991E-1
1.366417763E0;8.112051487E-1;9.704836011E-1;2.809897363E-1
1.368867034E0;6.426113248E-1;9.497147799E-1;2.858765125E-1
1.371315575E0;4.544703662E-1;9.374978542E-1;2.907632887E-1
1.373763232E0;2.761029601E-1;9.350544214E-1;2.956500649E-1
1.376211825E0;1.258345395E-1;9.460496902E-1;2.968717813E-1
1.378661096E0;3.298575059E-2;9.802571535E-1;3.005368412E-1
1.381109638E0;-7.330167107E-3;1.024238110E0;3.066453338E-1
1.383557294E0;6.108472589E-3;1.064554095E0;3.078670204E-1
1.386005836E0;5.864133686E-2;1.087766290E0;3.054236174E-1
1.388455159E0;1.160609797E-1;1.093874693E0;3.005368412E-1
1.390903700E0;1.759240031E-1;1.087766290E0;3.005368412E-1
1.393351357E0;2.235700935E-1;1.070662498E0;3.066453338E-1
1.395799898E0;2.516690791E-1;1.045006990E0;3.103103936E-1
1.398249221E0;2.589992285E-1;1.009577751E0;3.090887070E-1
1.400697711E0;2.553341687E-1;9.680401683E-1;3.029802442E-1
1.403145419E0;2.516690791E-1;9.289459586E-1;2.993151546E-1
1.405593961E0;2.492256761E-1;8.935168386E-1;2.980934680E-1
1.408043284E0;2.431172132E-1;8.654178381E-1;3.054236174E-1
1.410491773E0;2.333436459E-1;8.434273601E-1;3.127537966E-1
1.412939482E0;2.223484069E-1;8.336538076E-1;3.188622594E-1
1.415388023E0;2.064663768E-1;8.287670016E-1;3.237490356E-1
1.417837346E0;1.856975704E-1;8.238802552E-1;3.225273490E-1
1.420285836E0;1.685938388E-1;8.238802552E-1;3.188622594E-1
1.422733544E0;1.527118087E-1;8.153283596E-1;3.127537966E-1
1.425182086E0;1.404948682E-1;8.006680608E-1;3.054236174E-1
1.427631409E0;1.343863904E-1;7.798992395E-1;2.980934680E-1
1.430079898E0;1.294996142E-1;7.493568659E-1;2.895416021E-1
1.432527555E0;1.246128380E-1;7.139277458E-1;2.785463631E-1
1.434976148E0;1.197260618E-1;6.821636558E-1;2.663294077E-1
1.437425471E0;1.136175916E-1;6.491779089E-1;2.577775419E-1
1.439873961E0;1.026223376E-1;6.125270724E-1;2.467822880E-1
1.442321617E0;8.918370306E-2;5.783196688E-1;2.309002578E-1
1.444770211E0;7.941014320E-2;5.526640415E-1;2.162399292E-1
1.447219482E0;6.474980712E-2;5.306735635E-1;2.015796006E-1
1.449668023E0;4.764608666E-2;5.147915483E-1;1.856975704E-1
1.452115680E0;3.176405653E-2;5.025745630E-1;1.685938388E-1
1.454564273E0;1.588202827E-2;5.025745630E-1;1.539335102E-1
1.457013544E0;-2.443389036E-3;5.025745630E-1;1.368297935E-1
1.459462086E0;-2.199050039E-2;5.062396526E-1;1.185043678E-1
1.461909742E0;-4.031591862E-2;5.111264586E-1;9.773556143E-2
1.464358284E0;-5.497625470E-2;5.111264586E-1;7.574506104E-2
1.466807607E0;-7.085828483E-2;5.123481154E-1;5.253286287E-2
1.469256148E0;-8.674030751E-2;5.123481154E-1;2.809897438E-2
1.471703805E0;-1.038440317E-1;5.050179958E-1;7.330167107E-3
1.474152346E0;-1.197260618E-1;4.976878166E-1;-1.710372418E-2
1.476601669E0;-1.343863904E-1;4.891359508E-1;-4.031591862E-2
1.479050211E0;-1.575985998E-1;4.769189954E-1;-6.474980712E-2
1.481497867E0;-1.832541823E-1;4.659237564E-1;-8.918370306E-2
1.483946409E0;-2.089097649E-1;4.549284875E-1;-1.136175916E-1
1.486395732E0;-2.382304370E-1;4.427115619E-1;-1.380514801E-1
1.488844221E0;-2.712161839E-1;4.353813827E-1;-1.637070626E-1
1.491291930E0;-3.103103936E-1;4.280512035E-1;-1.893626451E-1
1.493740471E0;-3.445178568E-1;4.280512035E-1;-2.150182426E-1
1.496189794E0;-3.860554695E-1;4.268295169E-1;-2.431172132E-1
1.498638284E0;-4.275930822E-1;4.268295169E-1;-2.712161839E-1
1.501085992E0;-4.679090083E-1;4.243861437E-1;-3.005368412E-1
1.503534534E0;-5.045598149E-1;4.280512035E-1;-3.323009014E-1
1.505983857E0;-5.485408306E-1;4.256078303E-1;-3.628432751E-1
1.508432346E0;-5.925218463E-1;4.256078303E-1;-3.958290219E-1
1.510880055E0;-6.352811456E-1;4.207210541E-1;-4.275930822E-1
1.513328596E0;-6.755970716E-1;4.158342779E-1;-4.605788291E-1
1.515777919E0;-7.220214605E-1;4.060607255E-1;-4.972296655E-1
1.518226409E0;-7.660024762E-1;3.914003670E-1;-5.363239050E-1
1.520674065E0;-8.099834919E-1;3.742966652E-1;-5.754181147E-1
1.523122659E0;-8.551861644E-1;3.523061574E-1;-6.132906675E-1
1.525571982E0;-8.991671801E-1;3.217637837E-1;-6.523848772E-1
1.528020471E0;-9.468132257E-1;2.838912606E-1;-6.914790869E-1
1.530468128E0;-9.932376146E-1;2.423536479E-1;-7.293516397E-1
1.532916721E0;-1.040883780E0;2.008160353E-1;-7.672241330E-1
1.535366044E0;-1.093416572E0;1.507265568E-1;-8.026533127E-1
1.537814534E0;-1.145949483E0;1.043021679E-1;-8.380824327E-1
1.540262190E0;-1.204590797E0;5.299099907E-2;-8.735115528E-1
1.542710784E0;-1.264453769E0;7.788302377E-3;-9.064973593E-1
1.545160055E0;-1.325538516E0;-3.497100621E-2;-9.382613897E-1
1.547608596E0;-1.390288353E0;-7.162184268E-2;-9.688037634E-1
1.550056253E0;-1.456259847E0;-1.058292910E-1;-9.993461370E-1
1.552504846E0;-1.524674773E0;-1.351499557E-1;-1.032331824E0
1.554954117E0;-1.590646267E0;-1.571404636E-1;-1.062874198E0
1.557402659E0;-1.655396104E0;-1.718007922E-1;-1.092194915E0
1.559850315E0;-1.726254344E0;-1.889045089E-1;-1.123958945E0
1.562298857E0;-1.793447495E0;-2.011214644E-1;-1.153279662E0
1.564748180E0;-1.856975675E0;-2.096733153E-1;-1.182600260E0
1.567196721E0;-1.916991353E0;-2.206685692E-1;-1.213142633E0
1.569644378E0;-1.971967697E0;-2.255553454E-1;-1.241241574E0
1.572092919E0;-2.024500608E0;-2.292204350E-1;-1.271783948E0
1.574542242E0;-2.075811625E0;-2.328855246E-1;-1.301104665E0
1.576990784E0;-2.121014357E0;-2.341072112E-1;-1.329203606E0
1.579438440E0;-2.163773775E0;-2.414373755E-1;-1.357302666E0
1.581886982E0;-2.197981119E0;-2.524326444E-1;-1.380514860E0
1.584336305E0;-2.229745150E0;-2.683146596E-1;-1.401283622E0
1.586784846E0;-2.252957344E0;-2.890834510E-1;-1.419609070E0
1.589232503E0;-2.270061016E0;-3.135173619E-1;-1.431825995E0
1.591681044E0;-2.281056404E0;-3.403946459E-1;-1.439156175E0
1.594130367E0;-2.284721375E0;-3.660502136E-1;-1.442821264E0
1.596578857E0;-2.282278061E0;-3.904841244E-1;-1.441599488E0
1.599026565E0;-2.273726225E0;-4.063661397E-1;-1.437934399E0
1.601475107E0;-2.263952732E0;-4.198047817E-1;-1.435491085E0
1.603924430E0;-2.249292374E0;-4.222481549E-1;-1.425717473E0
1.606372919E0;-2.229745150E0;-4.234698713E-1;-1.417165637E0
1.608820575E0;-2.208976507E0;-4.234698713E-1;-1.409835458E0
1.611269169E0;-2.180877447E0;-4.161396921E-1;-1.401283622E0
1.613718492E0;-2.150335073E0;-4.124746025E-1;-1.396396875E0
1.616166982E0;-2.118571043E0;-4.173613787E-1;-1.391510010E0
1.618614638E0;-2.088028669E0;-4.283566475E-1;-1.382958174E0
1.621063232E0;-2.050156116E0;-4.442386627E-1;-1.374406338E0
1.623512555E0;-2.018392086E0;-4.637857676E-1;-1.365854502E0
1.625961044E0;-1.984184623E0;-4.821111858E-1;-1.360967636E0
1.628408700E0;-1.946312070E0;-4.894413650E-1;-1.352415800E0
1.630857294E0;-1.912104607E0;-4.894413650E-1;-1.342642307E0
1.633306617E0;-1.877897143E0;-4.833329022E-1;-1.332868695E0
1.635755107E0;-1.843536973E0;-4.747810364E-1;-1.324316859E0
1.638202763E0;-1.812994719E0;-4.625640810E-1;-1.318208337E0
1.640651357E0;-1.777565479E0;-4.491254389E-1;-1.308434844E0
1.643100628E0;-1.749466538E0;-4.491254389E-1;-1.301104665E0
1.645549169E0;-1.721367598E0;-4.588989913E-1;-1.290109396E0
1.647996825E0;-1.693268657E0;-4.662291706E-1;-1.280335903E0
1.650445419E0;-1.672499776E0;-4.784461260E-1;-1.273005724E0
1.652894690E0;-1.645622492E0;-4.931064546E-1;-1.263232112E0
1.655343232E0;-1.622410297E0;-5.236487985E-1;-1.257123709E0
1.657790888E0;-1.597976446E0;-5.627430081E-1;-1.255901933E0
1.660239482E0;-1.569877505E0;-6.091674566E-1;-1.252236843E0
1.662688753E0;-1.545443535E0;-6.592568755E-1;-1.253458619E0
1.665137294E0;-1.523453116E0;-7.154548764E-1;-1.259567022E0
1.667584950E0;-1.503905892E0;-7.740961909E-1;-1.269340634E0
1.670033492E0;-1.480693698E0;-8.254073858E-1;-1.279114127E0
1.672482815E0;-1.458703279E0;-8.816053271E-1;-1.294996142E0
1.674931357E0;-1.436712742E0;-9.353598356E-1;-1.312099934E0
1.677379013E0;-1.413500547E0;-9.854493141E-1;-1.330425382E0
1.679827607E0;-1.393953443E0;-1.018435121E0;-1.348750710E0
1.682276878E0;-1.375627995E0;-1.031873703E0;-1.357302666E0
1.684725419E0;-1.359745979E0;-1.026986957E0;-1.359745979E0
1.687173075E0;-1.338977218E0;-1.003774762E0;-1.358524323E0
1.689621617E0;-1.316986680E0;-9.781191945E-1;-1.353637576E0
1.692070940E0;-1.286444306E0;-9.378032684E-1;-1.338977218E0
1.694519482E0;-1.253458619E0;-8.974873424E-1;-1.325538516E0
1.696967138E0;-1.214364409E0;-8.596147895E-1;-1.309656501E0
1.699415680E0;-1.180156946E0;-8.205205798E-1;-1.286444306E0
1.701865003E0;-1.144727707E0;-7.838697433E-1;-1.264453769E0
1.704313492E0;-1.111742020E0;-7.594358325E-1;-1.240019917E0
1.706761200E0;-1.081199646E0;-7.386670709E-1;-1.213142633E0
1.709209742E0;-1.053100705E0;-7.240067124E-1;-1.186265349E0
1.711659065E0;-1.027445078E0;-7.215633392E-1;-1.159388065E0
1.714107555E0;-9.993461370E-1;-7.227849960E-1;-1.132510781E0
1.716555263E0;-9.785773158E-1;-7.313368917E-1;-1.105633497E0
1.719003805E0;-9.553651214E-1;-7.459971905E-1;-1.079977989E0
1.721453128E0;-9.345963001E-1;-7.631009221E-1;-1.053100705E0
1.723901617E0;-9.162709117E-1;-7.838697433E-1;-1.026223421E0
1.726349273E0;-8.955020905E-1;-8.021951914E-1;-9.981244206E-1
1.728797867E0;-8.735115528E-1;-8.229639530E-1;-9.736905098E-1
1.731247190E0;-8.539644480E-1;-8.376243114E-1;-9.492566586E-1
1.733695680E0;-8.368607163E-1;-8.571714163E-1;-9.223793745E-1
1.736143336E0;-8.136485219E-1;-8.681666851E-1;-8.942803741E-1
1.738591930E0;-7.941014171E-1;-8.803836107E-1;-8.674030900E-1
1.741041253E0;-7.769976854E-1;-8.974873424E-1;-8.405258060E-1
1.743489742E0;-7.586722970E-1;-9.097042680E-1;-8.124268651E-1
1.745937450E0;-7.415685654E-1;-9.158127308E-1;-7.855495811E-1
1.748385992E0;-7.269082665E-1;-9.158127308E-1;-7.562289238E-1
1.750835315E0;-7.122479081E-1;-9.109259844E-1;-7.269082665E-1
1.753283805E0;-6.975875497E-1;-9.072608948E-1;-7.000309825E-1
1.755731461E0;-6.817055345E-1;-9.060391784E-1;-6.768187881E-1
1.758180055E0;-6.633801460E-1;-9.023740888E-1;-6.560499668E-1
1.760629378E0;-6.450546980E-1;-8.889354467E-1;-6.377245188E-1
1.763077867E0;-6.279509664E-1;-8.657232523E-1;-6.206207871E-1
1.765525523E0;-6.071822047E-1;-8.388460279E-1;-6.035171151E-1
1.767974117E0;-5.864133835E-1;-8.119687438E-1;-5.864133835E-1
1.770423440E0;-5.656445622E-1;-7.863131166E-1;-5.741963983E-1
1.772871930E0;-5.424323678E-1;-7.582141757E-1;-5.619794726E-1
1.775319586E0;-5.167768002E-1;-7.325585485E-1;-5.497625470E-1
1.777768180E0;-4.996730685E-1;-7.081246972E-1;-5.375455618E-1
1.780217503E0;-4.837910235E-1;-6.873558760E-1;-5.277720094E-1
1.782665992E0;-4.581354558E-1;-6.617003083E-1;-5.192201734E-1
1.785113648E0;-4.373666346E-1;-6.397097707E-1;-5.106683373E-1
1.787562242E0;-4.165978432E-1;-6.189410090E-1;-5.008947253E-1
1.790011513E0;-3.970507085E-1;-5.920637250E-1;-4.923428893E-1
1.792460055E0;-3.799470067E-1;-5.700731874E-1;-4.813476503E-1
1.794907711E0;-3.640649617E-1;-5.456393361E-1;-4.691306949E-1
1.797356305E0;-3.494046330E-1;-5.199837089E-1;-4.569137394E-1
1.799805575E0;-3.323009014E-1;-4.931064546E-1;-4.446968138E-1
1.802254117E0;-3.200839758E-1;-4.711159468E-1;-4.337015450E-1
1.804701773E0;-3.042019308E-1;-4.491254389E-1;-4.214846194E-1
1.807150315E0;-2.907632887E-1;-4.283566475E-1;-4.104893506E-1
1.809599638E0;-2.761029601E-1;-4.063661397E-1;-3.946073353E-1
1.812048180E0;-2.602209449E-1;-3.868190348E-1;-3.799470067E-1
1.814495836E0;-2.467822880E-1;-3.623851240E-1;-3.616215885E-1
1.816944430E0;-2.296785712E-1;-3.367295563E-1;-3.408527672E-1
1.819393700E0;-2.150182426E-1;-3.122956753E-1;-3.225273490E-1
1.821842242E0;-2.003578991E-1;-2.903051674E-1;-3.017585576E-1
1.824289898E0;-1.856975704E-1;-2.695363462E-1;-2.846548259E-1
1.826738440E0;-1.685938388E-1;-2.536543310E-1;-2.675510943E-1
1.829187763E0;-1.514901221E-1;-2.389939874E-1;-2.492256761E-1
1.831636305E0;-1.380514801E-1;-2.231119573E-1;-2.321219593E-1
1.834083961E0;-1.233911440E-1;-2.084516287E-1;-2.150182426E-1
1.836532503E0;-1.087308154E-1;-1.950129867E-1;-1.991362125E-1
1.838981825E0;-9.407047927E-2;-1.791309565E-1;-1.856975704E-1
1.841430367E0;-8.307522535E-2;-1.620272398E-1;-1.722589284E-1
1.843878023E0;-7.207997888E-2;-1.510319859E-1;-1.612636745E-1
1.846326565E0;-5.986303091E-2;-1.363716573E-1;-1.514901221E-1
1.848775888E0;-4.520269856E-2;-1.265980899E-1;-1.417165697E-1
1.851224430E0;-3.298575059E-2;-1.229330078E-1;-1.356080920E-1
1.853672086E0;-1.832541823E-2;-1.168245375E-1;-1.294996142E-1
1.856120628E0;-7.330167107E-3;-1.180462316E-1;-1.233911440E-1
1.858569950E0;7.330167107E-3;-1.192679256E-1;-1.197260618E-1
1.861018492E0;2.321219631E-2;-1.192679256E-1;-1.123958975E-1
1.863466148E0;3.787253052E-2;-1.290414780E-1;-1.099525094E-1
1.865914690E0;5.375456065E-2;-1.351499557E-1;-1.062874198E-1
1.868364013E0;7.085828483E-2;-1.473668963E-1;-1.014006436E-1
1.870812503E0;8.796200156E-2;-1.595838517E-1;-9.407047927E-2
1.873260211E0;1.062874198E-1;-1.730224788E-1;-8.429691941E-2
1.875708753E0;1.270562261E-1;-1.864611208E-1;-7.207997888E-2
1.878158075E0;1.453816444E-1;-1.974563748E-1;-5.741964281E-2
1.880606565E0;1.673721522E-1;-2.108950168E-1;-4.398100078E-2
1.883054273E0;1.893626451E-1;-2.182251811E-1;-2.687728032E-2
1.885502815E0;2.137965411E-1;-2.341072112E-1;-1.221694518E-2
1.887952138E0;2.382304370E-1;-2.512109280E-1;2.443389036E-3
1.890400628E0;2.663294077E-1;-2.634278834E-1;2.076880634E-2
1.892848336E0;2.980934680E-1;-2.805316150E-1;3.787253052E-2
1.895296878E0;3.274141252E-1;-2.964136302E-1;5.375456065E-2
1.897746200E0;3.628432751E-1;-3.147390485E-1;7.452336699E-2
1.900194690E0;4.031592011E-1;-3.330644667E-1;9.407047927E-2
1.902642398E0;4.422534108E-1;-3.526115716E-1;1.123958975E-1
1.905090940E0;4.801259339E-1;-3.758237660E-1;1.343863904E-1
1.907540263E0;5.204418898E-1;-4.027010500E-1;1.527118087E-1
1.909988753E0;5.619794726E-1;-4.295783341E-1;1.710372269E-1
1.912436409E0;6.059604883E-1;-4.540122151E-1;1.881409585E-1
1.914885003E0;6.462764144E-1;-4.808894992E-1;2.028012872E-1
1.917334325E0;6.890357137E-1;-5.041016936E-1;2.199050188E-1
1.919782815E0;7.293516397E-1;-5.334223509E-1;2.370087355E-1
1.922230523E0;7.672241330E-1;-5.578562617E-1;2.528907657E-1
1.924679065E0;8.014315963E-1;-5.810684562E-1;2.687727809E-1
1.927128388E0;8.344173431E-1;-6.042806506E-1;2.858765125E-1
1.929576878E0;8.649597168E-1;-6.250494719E-1;3.029802442E-1
1.932024534E0;8.942803741E-1;-6.421532035E-1;3.213056624E-1
1.934473128E0;9.211576581E-1;-6.604785919E-1;3.384093940E-1
1.936922450E0;9.455915689E-1;-6.763606071E-1;3.567348123E-1
1.939370940E0;9.675820470E-1;-6.910209656E-1;3.762819171E-1
1.941818596E0;9.871291518E-1;-7.069029808E-1;3.933856487E-1
1.944267190E0;1.004232883E0;-7.191199064E-1;4.104893506E-1
1.946716513E0;1.016449809E0;-7.313368917E-1;4.275930822E-1
1.949165003E0;1.025001645E0;-7.472189069E-1;4.483618736E-1
1.951612659E0;1.029888511E0;-7.606575489E-1;4.679090083E-1
1.954061253E0;1.029888511E0;-7.728744745E-1;4.874561131E-1
1.956510575E0;1.025001645E0;-7.850914598E-1;5.045598149E-1
1.958959065E0;1.014006495E0;-7.973083854E-1;5.179984570E-1
1.961406721E0;1.000567794E0;-8.144121170E-1;5.289937258E-1
1.963855315E0;9.785773158E-1;-8.241856694E-1;5.399889946E-1
1.966304638E0;9.541434050E-1;-8.339592218E-1;5.473191738E-1
1.968753128E0;9.236010313E-1;-8.425110579E-1;5.509842038E-1
1.971200784E0;8.906152844E-1;-8.461761475E-1;5.509842038E-1
1.973649378E0;8.527427912E-1;-8.400676847E-1;5.485408306E-1
1.976098700E0;8.148702383E-1;-8.315158486E-1;5.424323678E-1
1.978547190E0;7.757760286E-1;-8.205205798E-1;5.289937258E-1
1.980994846E0;7.354601026E-1;-7.985301018E-1;5.155550838E-1
1.983443440E0;6.914790869E-1;-7.692093849E-1;4.984513521E-1
1.985892763E0;6.462764144E-1;-7.325585485E-1;4.764608741E-1
1.988341253E0;5.998520255E-1;-6.910209656E-1;4.508052766E-1
1.990788909E0;5.522059202E-1;-6.433748603E-1;4.214846194E-1
