"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3.894446333E0;5.252724290E-1;1.039395452E0;-9.383485913E-1
3.904478333E0;3.730030060E-1;1.264930844E0;-1.145849824E0
3.914511333E0;3.594838083E-1;1.376612186E0;-1.217706323E0
3.924543333E0;4.366651475E-1;8.243905306E-1;-9.835210443E-1
3.934575333E0;4.085763395E-1;8.194578886E-1;-6.718954444E-1
3.944608333E0;4.156044126E-1;9.980824590E-1;-3.933106661E-1
3.954640333E0;5.624100566E-1;7.068465352E-1;-2.638389766E-1
3.964673333E0;7.223196030E-1;1.281365454E-1;-1.814964563E-1
3.974705333E0;1.032693744E0;-2.921621501E-1;6.167129055E-2
3.984737333E0;1.525280476E0;-5.343607068E-1;5.084120631E-1
3.994770333E0;2.256684065E0;-4.025425911E-1;1.214800358E0
4.004802333E0;3.143278360E0;-9.190028161E-2;1.922821641E0
4.014835333E0;4.010496616E0;2.104534507E-1;2.329212904E0
4.024867333E0;4.248108864E0;2.758137323E-2;2.426910162E0
4.034900333E0;3.274812698E0;-1.373240829E0;2.736227512E0
4.044932333E0;2.287950039E0;-1.116170645E0;3.071411848E0
4.054964333E0;1.617437005E0;2.895459235E-1;3.285357237E0
4.064997333E0;1.024174213E0;7.055727243E-1;3.517143726E0
4.075029333E0;9.289851189E-1;5.848354697E-1;3.399837255E0
4.085062333E0;9.029161930E-1;-3.925185502E-1;2.964936972E0
4.095094333E0;9.529793859E-1;7.102793455E-1;2.283319950E0
4.105127333E0;1.002803683E0;7.412900031E-2;1.816078186E0
4.115159333E0;9.852149487E-1;-1.658242583E0;1.896030307E0
4.125191333E0;8.571619391E-1;-2.083977699E0;1.608462214E0
4.135224333E0;1.074334502E0;-1.106477499E0;1.082181692E0
4.145256333E0;7.943677306E-1;-8.290434480E-1;5.380939245E-1
4.155289333E0;3.782946467E-1;-6.498911381E-1;2.724647820E-1
4.165321333E0;9.023593366E-2;-1.544805914E-1;6.679552048E-2
4.175353333E0;-8.091672510E-2;1.241729483E-1;-6.224489212E-2
4.185386333E0;-4.744957760E-2;2.366662025E-1;-1.216632128E-1
4.195418333E0;5.860967189E-2;1.592639685E-1;-1.306636184E-1
4.205451333E0;1.001110449E-1;-8.880602568E-2;-6.152848527E-2
4.215483333E0;-2.703183144E-2;-5.257303715E-1;5.631609634E-2
4.225516333E0;-2.321061492E-1;-1.083490252E0;1.976684183E-1
4.235548333E0;-5.019442439E-1;-1.715172887E0;3.475197554E-1
4.245580333E0;-7.179710865E-1;-2.117734194E0;3.521326184E-1
4.255613333E0;-6.893046498E-1;-2.061380863E0;3.225515187E-1
4.265645875E0;-4.379496872E-1;-1.789663553E0;2.072291970E-1
4.275678875E0;-2.422342896E-1;-1.510347247E0;1.535878628E-1
4.285710875E0;-3.570149243E-1;-1.265916944E0;1.340173632E-1
4.295742875E0;-6.435442567E-1;-1.106859207E0;1.082075164E-1
4.305775875E0;-8.454997540E-1;-8.709545732E-1;1.599932164E-1
4.315807875E0;-1.103795528E0;-5.020920634E-1;1.640909910E-1
4.325840875E0;-1.597118497E0;-4.047621042E-2;2.017464787E-1
4.335872875E0;-2.084265471E0;5.183367729E-1;1.938798092E-2
4.345905875E0;-2.487106085E0;1.283342361E0;-2.400092334E-1
4.355937875E0;-2.849394321E0;1.917893410E0;-3.417150676E-1
4.365969875E0;-3.147548437E0;2.575107336E0;-7.505810857E-1
4.376002875E0;-2.948335886E0;2.278474331E0;-8.497413993E-1
4.386034875E0;-2.509661198E0;2.355486870E0;-7.320632339E-1
4.396067875E0;-2.091784954E0;2.802418470E0;-4.872167706E-1
4.406099875E0;-1.673700333E0;2.872293711E0;-2.887316644E-1
4.416131875E0;-1.308968902E0;2.640516520E0;-1.878049672E-1
4.426164875E0;-1.048371673E0;2.248753548E0;-2.184310555E-1
4.436196875E0;-7.349644899E-1;1.667729616E0;-5.350962654E-2
4.446229875E0;-4.559379220E-1;9.505609274E-1;1.981356442E-1
4.456261875E0;-2.284762710E-1;2.093199939E-1;5.035813451E-1
4.466294875E0;2.624863060E-3;-4.043998718E-1;9.546459913E-1
4.476326875E0;2.458575070E-1;-8.625404835E-1;1.380916595E0
4.486358875E0;4.342660308E-1;-1.369222283E0;1.659664512E0
4.496391875E0;6.533161998E-1;-2.098205566E0;1.661217570E0
4.506423875E0;8.115228415E-1;-2.696408510E0;1.363149643E0
4.516456875E0;8.721529245E-1;-3.015552282E0;8.057115078E-1
4.526488875E0;7.747539282E-1;-3.142851830E0;9.952744097E-2
4.536520875E0;5.375928879E-1;-3.216902733E0;-5.849671960E-1
4.546553875E0;2.221470326E-1;-3.211027384E0;-1.029580593E0
4.556585875E0;-1.947999895E-1;-3.250295162E0;-1.275155544E0
4.566618875E0;-6.930484176E-1;-3.250141621E0;-1.295180678E0
4.576650875E0;-1.263542652E0;-3.253545046E0;-1.045771956E0
4.586682875E0;-8.814406395E-1;-2.049445629E0;-6.012883186E-1
4.596715875E0;-7.187657952E-1;-1.158365011E0;-4.791202489E-3
4.606747875E0;-1.307631493E0;-2.920165658E-3;2.656392455E-1
4.616780875E0;-1.955657840E0;1.673509836E0;6.056881696E-2
4.626812875E0;-2.223440170E0;2.688878059E0;1.884418279E-1
4.636845875E0;-1.819136500E0;2.947608948E0;-1.120007038E-2
4.646877875E0;-7.741101980E-1;2.289810658E0;-1.184897795E-1
4.656909875E0;2.692584395E-1;8.708766103E-1;1.851581186E-1
4.666942875E0;1.003748655E0;-8.018591404E-1;7.887870073E-1
4.676974875E0;1.151921272E0;-2.126595497E0;1.315857172E0
4.687007875E0;8.946776986E-1;-2.795674324E0;1.362816691E0
4.697039875E0;1.530202329E-1;-2.480256796E0;1.149805427E0
4.707072875E0;-8.426068425E-1;-1.613603115E0;1.069968939E0
4.717104875E0;-1.639901161E0;-3.982964456E-1;9.816545248E-1
4.727136875E0;-2.072994947E0;8.870374560E-1;6.446128488E-1
4.737169875E0;-2.036026001E0;2.118282318E0;3.997512758E-1
4.747201875E0;-1.547985077E0;3.221524954E0;5.645591617E-1
4.757234875E0;-1.060585260E0;3.779097795E0;1.173304439E0
4.767266875E0;-8.084874749E-1;3.207257271E0;1.955791950E0
4.777298875E0;-6.156282425E-1;1.588522077E0;2.617647409E0
4.787331875E0;-2.963810265E-1;-3.270212412E-1;2.685947657E0
4.797363875E0;3.703648224E-2;-1.400947213E0;2.326828480E0
4.807396875E0;9.045416117E-2;-1.229535222E0;1.844085455E0
4.817428875E0;1.562042236E-1;-5.785211921E-1;1.228336930E0
4.827460875E0;3.775736392E-1;3.187345341E-2;6.124581099E-1
4.837493875E0;7.484469414E-1;6.031485200E-1;1.415147930E-1
4.847525875E0;1.168246150E0;1.071303487E0;-1.676449180E-1
4.857558875E0;1.584083915E0;1.201071858E0;-4.069085419E-1
4.867590875E0;1.744281650E0;1.255991459E0;-4.777376950E-1
4.877623875E0;1.640696526E0;1.096280813E0;-4.665169716E-1
4.887655875E0;1.440513611E0;7.951619625E-1;-4.434199035E-1
4.897687875E0;1.288886070E0;7.873498797E-1;-3.997009099E-1
4.907720875E0;1.286103845E0;8.966106176E-1;-3.300608397E-1
4.917752875E0;1.354631186E0;9.411814213E-1;-2.612603605E-1
4.927785875E0;1.392645717E0;8.711953759E-1;-2.020809203E-1
4.937817875E0;1.414992690E0;5.953356624E-1;-1.318847239E-1
4.947849875E0;1.277557611E0;3.786315620E-1;-1.895896904E-2
4.957882875E0;1.133380294E0;1.572127044E-1;1.759629510E-2
4.967914875E0;9.470615387E-1;3.640034497E-1;3.466795757E-2
4.977947875E0;9.785904884E-1;7.090080976E-1;1.597333699E-1
4.987979875E0;1.357293844E0;7.166681290E-1;5.086631179E-1
4.998011875E0;2.259351254E0;-4.466609955E-1;8.830515742E-1
5.008044875E0;2.292881250E0;-1.894800663E-1;7.977297306E-1
5.018076875E0;2.093922138E0;3.798716068E-1;7.099587321E-1
5.028109875E0;1.684033036E0;2.550671101E-1;5.149354339E-1
5.038141875E0;1.083515167E0;-3.418030739E-1;1.603542417E-1
5.048174875E0;6.570298076E-1;-2.293716185E-3;-7.894703001E-2
5.058206875E0;3.242253065E-1;1.205832124E0;-9.181842208E-2
5.068238875E0;1.970028505E-2;1.954334378E0;9.060731530E-2
5.078271875E0;-7.032766938E-2;2.178594828E0;1.181413680E-1
5.088303875E0;-4.605384078E-3;2.044433355E0;-4.472957179E-2
5.098336875E0;6.772553921E-2;1.848415136E0;-3.597937822E-1
5.108368875E0;7.518824935E-2;1.536728621E0;-6.598201990E-1
5.118400875E0;1.017711461E-1;9.475400448E-1;-7.655409575E-1
5.128433875E0;2.446670383E-1;2.119512409E-1;-6.973464489E-1
5.138465875E0;5.135672092E-1;-5.378652811E-1;-4.145784974E-1
5.148498875E0;9.593944550E-1;-1.233528972E0;2.392108738E-2
5.158530875E0;1.173901796E0;-1.449815035E0;2.170658261E-1
5.168562875E0;1.013910532E0;-1.003193855E0;2.551301122E-1
5.178595875E0;5.750963092E-1;-2.568728030E-1;2.811923921E-1
5.188627875E0;1.354829669E-1;5.817121267E-1;2.918967009E-1
5.198660875E0;-6.143732741E-2;1.147104025E0;2.319663316E-1
5.208692875E0;-2.315971255E-2;1.212287545E0;1.382409036E-1
5.218725875E0;1.335975826E-1;9.426801801E-1;3.734961152E-2
5.228757875E0;1.728951931E-1;6.042459011E-1;-1.041113734E-1
5.238789875E0;4.235000163E-2;4.450614154E-1;-2.729713321E-1
5.248822875E0;-1.849143058E-1;3.808752596E-1;-4.708258212E-1
5.258854583E0;-4.212551117E-1;2.546613812E-1;-6.586068869E-1
5.268887583E0;-6.328496337E-1;-2.414887771E-3;-8.058853149E-1
5.278919583E0;-8.279026747E-1;-3.583741784E-1;-9.207977653E-1
5.288951583E0;-1.001774669E0;-6.357194781E-1;-9.850311279E-1
5.298984583E0;-1.159314036E0;-7.175149918E-1;-1.006704330E0
5.309016583E0;-1.300132155E0;-6.536654234E-1;-1.027881742E0
5.319049583E0;-1.383505464E0;-6.109336019E-1;-1.079380989E0
5.329081583E0;-1.391846180E0;-6.144614816E-1;-1.245588422E0
5.339113583E0;-1.315245390E0;-5.358533263E-1;-1.531594753E0
5.349146583E0;-1.160468340E0;-3.602961600E-1;-1.825313449E0
5.359178583E0;-1.162627101E0;-1.639039516E-1;-1.928052187E0
5.369211583E0;-3.147598743E0;-2.714235544E0;-1.403945208E0
5.379243583E0;-1.581513166E0;-5.102813840E-1;-6.174186468E-1
5.389276583E0;2.503943920E0;-4.202215672E0;3.657906353E-1
5.399308583E0;1.442850947E0;-4.029392242E0;5.881204605E-1
5.409340583E0;9.451707602E-1;-1.504174709E0;4.693495929E-1
5.419373583E0;-1.599284820E-2;-5.108669996E-1;5.254313946E-1
5.429405583E0;-8.467273116E-1;7.502657175E-1;4.374352694E-1
5.439438583E0;-1.335094810E0;1.171046257E0;3.381487727E-1
5.449470583E0;-1.544797182E0;1.080368280E0;2.817432880E-1
5.459502583E0;-1.596242547E0;6.250959039E-1;1.852378100E-1
5.469535583E0;-1.505400300E0;4.302609712E-2;1.559837759E-1
5.479567583E0;-1.352622390E0;-4.667613208E-1;1.824757010E-1
5.489600583E0;-1.138726592E0;-8.042101860E-1;2.007346004E-1
5.499632583E0;-8.860096931E-1;-1.078126550E0;2.153587788E-1
5.509664583E0;-6.161470413E-1;-1.364730597E0;2.486083508E-1
5.519697583E0;-3.809942603E-1;-1.655647039E0;2.860570550E-1
5.529729583E0;-2.436052412E-1;-1.856559157E0;3.337678611E-1
5.539762583E0;-1.785768867E-1;-1.913077831E0;3.185244799E-1
5.549794583E0;-1.571240574E-1;-1.873561025E0;3.138125539E-1
5.559826583E0;-1.525257230E-1;-1.738234758E0;2.623183131E-1
5.569859583E0;-1.451011002E-1;-1.583399296E0;1.458907872E-1
5.579891583E0;-1.193959340E-1;-1.440749049E0;-1.475935895E-2
5.589924583E0;-6.879986823E-2;-1.285969615E0;-2.023138106E-1
5.599956583E0;3.309332579E-2;-1.093244910E0;-3.354667723E-1
5.609988583E0;1.135412902E-1;-9.244886041E-1;-4.108771086E-1
5.620021583E0;1.465344876E-1;-7.878589630E-1;-4.684089720E-1
5.630053583E0;1.090419665E-1;-7.334785461E-1;-5.336281657E-1
5.640086583E0;1.287913024E-1;-8.995166421E-1;-6.177445650E-1
5.650118583E0;2.192184180E-1;-1.077600598E0;-6.694349051E-1
5.660150583E0;3.516328037E-1;-1.352576375E0;-7.319533229E-1
5.670183583E0;5.507637262E-1;-1.839450955E0;-7.844226360E-1
5.680215583E0;5.586599112E-1;-1.870594621E0;-7.075378895E-1
5.690248583E0;2.231160253E-1;-1.578528643E0;-6.101865172E-1
5.700280583E0;-4.088047743E-1;-1.046161175E0;-4.754380584E-1
5.710312583E0;-5.722746253E-1;-1.016876251E-1;-1.623898447E-1
5.720345583E0;-3.670648336E-1;6.668500900E-1;1.556007657E-3
5.730377583E0;-3.209244087E-2;9.866483212E-1;1.789265275E-1
5.740410583E0;2.957148850E-1;8.028782010E-1;4.754298031E-1
5.750442583E0;5.362840891E-1;9.075880796E-2;7.193157077E-1
5.760475583E0;6.312882304E-1;-9.371765852E-1;8.414603472E-1
5.770507583E0;4.636167288E-1;-1.968109369E0;8.018460870E-1
5.780539583E0;-6.010518223E-2;-2.581581354E0;6.827366352E-1
5.790572583E0;-8.184298873E-1;-2.505424261E0;4.776900113E-1
5.800604583E0;-1.525983572E0;-1.659780860E0;1.265487969E-1
5.810637583E0;-1.893346906E0;-5.666863322E-1;-2.502903640E-1
5.820669583E0;-1.620586872E0;5.030094385E-1;-6.042301655E-1
5.830701583E0;-9.385883212E-1;1.477350831E0;-7.114053369E-1
5.840734583E0;-1.647404432E-1;2.664695740E0;-3.804031610E-1
5.850766583E0;5.102840662E-1;3.787241220E0;2.618868649E-1
5.860799583E0;7.685015202E-1;4.258693695E0;6.904382110E-1
5.870831583E0;4.146087468E-1;3.652434349E0;9.052639604E-1
5.880863583E0;-3.055208027E-1;1.360495329E0;9.587630630E-1
5.890896583E0;-7.177248597E-1;-7.144194841E-1;7.234482765E-1
5.900928583E0;-7.059957385E-1;-1.635017872E0;3.204965591E-1
5.910961583E0;-3.771409392E-1;-1.618894815E0;-1.016727984E-1
5.920993583E0;1.211220771E-1;-1.030151367E0;-4.423990548E-1
5.931025583E0;7.805327773E-1;-8.951122314E-2;-5.064736009E-1
5.941058583E0;1.381386876E0;6.454837322E-1;-4.797964394E-1
5.951090583E0;1.769126058E0;8.634781241E-1;-4.530439079E-1
5.961123583E0;1.788492918E0;5.880987048E-1;-4.010273516E-1
5.971155583E0;1.624329805E0;1.498337239E-1;-3.484512269E-1
5.981187583E0;1.503290534E0;1.347505748E-1;-3.286795318E-1
5.991220583E0;1.435388207E0;6.105610728E-1;-3.382765055E-1
6.001252583E0;1.345232487E0;1.320141673E0;-3.518098891E-1
6.011285583E0;1.190183282E0;1.932625532E0;-3.347043991E-1
6.021317583E0;9.832258224E-1;2.189615488E0;-3.447447419E-1
6.031350583E0;7.922420502E-1;2.073453188E0;-3.233457208E-1
6.041382583E0;6.850236058E-1;1.802234888E0;-2.790951431E-1
6.051414583E0;7.137002349E-1;1.581067562E0;-2.536345124E-1
6.061447583E0;8.671369553E-1;1.403539896E0;-1.912332624E-1
6.071479583E0;1.013414860E0;1.344013929E0;-7.838474214E-2
6.081511583E0;1.100998759E0;1.228473902E0;4.937950894E-2
6.091544583E0;1.022837996E0;1.059839010E0;1.890167594E-1
6.101576583E0;9.228985906E-1;8.763621449E-1;3.195251226E-1
6.111609583E0;8.093355298E-1;7.876921892E-1;4.202349484E-1
6.121641583E0;6.127134562E-1;8.782163858E-1;5.088966489E-1
6.131674583E0;3.551509082E-1;1.130395055E0;6.174590588E-1
6.141706583E0;1.216414943E-1;1.273867607E0;7.420532107E-1
6.151738583E0;-1.014530193E-2;1.254203796E0;8.337682486E-1
6.161771583E0;-1.964880712E-2;1.049368978E0;8.249823451E-1
6.171803583E0;7.069467008E-2;8.134478331E-1;7.361659408E-1
6.181836583E0;2.038885802E-1;6.742206216E-1;5.788830519E-1
6.191868583E0;3.235630393E-1;4.878118932E-1;4.029215872E-1
6.201900583E0;4.494816661E-1;1.262895167E-1;2.888807654E-1
6.211933583E0;6.620919704E-1;-2.469277531E-1;2.985978425E-1
6.221965583E0;9.328317046E-1;-6.262925863E-1;2.958194613E-1
6.231998583E0;1.035932779E0;-9.221321940E-1;2.277594805E-1
6.242030583E0;9.136660695E-1;-7.483293414E-1;1.290069371E-1
6.252062583E0;6.599086523E-1;-3.262300491E-1;2.577189170E-2
6.262095750E0;4.641346633E-1;5.929457024E-2;-4.795462266E-2
6.272127750E0;3.396747708E-1;3.405909538E-1;-1.194493100E-1
6.282160750E0;2.384607792E-1;5.190656185E-1;-1.860238165E-1
6.292192750E0;1.699427068E-1;5.069376230E-1;-2.521487772E-1
6.302224750E0;1.359592229E-1;4.239214361E-1;-3.438996673E-1
6.312257750E0;3.164320439E-2;1.953556389E-1;-5.054076314E-1
6.322289750E0;-1.116328314E-1;-2.182689123E-2;-7.057515979E-1
6.332322750E0;-2.475698888E-1;-2.649774849E-1;-9.088394642E-1
6.342354750E0;-3.696066141E-1;-5.567568541E-1;-1.060517907E0
6.352386750E0;-5.663857460E-1;-7.299605608E-1;-1.124130249E0
6.362419750E0;-8.599988222E-1;-8.560501933E-1;-1.122365713E0
6.372451750E0;-1.183248997E0;-9.325441718E-1;-1.028652549E0
6.382484750E0;-1.441585779E0;-9.530057907E-1;-9.723411202E-1
6.392516750E0;-1.500065923E0;-9.156733155E-1;-1.049178720E0
6.402548750E0;-1.335411072E0;-7.575771213E-1;-1.226173401E0
6.412581750E0;-1.078209639E0;-5.188925862E-1;-1.339923382E0
6.422613750E0;-9.120666981E-1;-3.941740096E-1;-1.230859876E0
6.432646750E0;-9.266626835E-1;-5.263158083E-1;-8.463215828E-1
6.442678750E0;-1.060131073E0;-7.848287821E-1;-2.651695013E-1
6.452710750E0;-1.185877204E0;-8.224627376E-1;2.115203440E-1
6.462743750E0;-1.198648572E0;-4.688829184E-1;4.528628290E-1
6.472775750E0;-1.181217074E0;1.373098195E-1;6.040832400E-1
6.482808750E0;-1.279568911E0;8.478900194E-1;7.522696853E-1
6.492840750E0;-1.512155294E0;1.534955978E0;8.246959448E-1
6.502872750E0;-1.752390027E0;1.954696536E0;6.731960177E-1
6.512905750E0;-1.921496749E0;1.919588566E0;3.390862644E-1
6.522937750E0;-1.962849379E0;1.615596771E0;-4.701309837E-3
6.532970750E0;-1.946068048E0;1.188937783E0;-2.951621711E-1
6.543002750E0;-1.883619308E0;5.943101645E-1;-5.304435492E-1
6.553034750E0;-1.793547750E0;-9.930374473E-2;-7.038903832E-1
6.563067750E0;-1.644368172E0;-8.280851841E-1;-8.059232235E-1
6.573099750E0;-1.467967033E0;-1.565801024E0;-8.853650689E-1
6.583132750E0;-1.249199152E0;-2.248681784E0;-9.077208638E-1
6.593164750E0;-1.009707928E0;-2.774557590E0;-8.087338805E-1
6.603196750E0;-7.198018432E-1;-3.075721741E0;-6.027865410E-1
6.613229750E0;-4.682718515E-1;-2.975865364E0;-2.800486982E-1
6.623261750E0;-2.087855488E-1;-2.593451738E0;-2.219618671E-2
6.633293750E0;5.207719654E-2;-2.089102507E0;6.088059023E-2
6.643326750E0;3.134797513E-1;-1.567582726E0;8.726840839E-3
6.653358750E0;5.514954925E-1;-1.143660426E0;-1.459524930E-1
6.663391750E0;7.578850985E-1;-8.168112636E-1;-3.005820513E-1
6.673423750E0;9.403084517E-1;-5.598074198E-1;-3.861163855E-1
6.683455750E0;1.107894182E0;-3.757040799E-1;-4.714932144E-1
6.693488750E0;1.241376638E0;-3.189617097E-1;-5.558424592E-1
6.703520750E0;1.245111823E0;-4.914008379E-1;-6.203057766E-1
6.713553750E0;1.118836761E0;-7.858814597E-1;-6.578947306E-1
6.723585750E0;8.652090430E-1;-1.036921740E0;-6.816232800E-1
6.733617750E0;4.796901345E-1;-9.437797666E-1;-6.654911637E-1
6.743650750E0;3.620395809E-2;-4.172803164E-1;-6.488113403E-1
6.753682750E0;-4.410275817E-1;4.169522226E-1;-6.177825928E-1
6.763715750E0;-8.087618351E-1;1.084719062E0;-4.347350001E-1
6.773747750E0;-8.571386933E-1;1.335134149E0;-2.016612738E-1
6.783779750E0;-5.646562576E-1;9.433699250E-1;-3.344562277E-2
6.793812750E0;-1.206513494E-1;3.207194209E-1;3.016761839E-1
6.803844750E0;1.994548589E-1;-1.172127053E-1;7.581117749E-1
6.813877750E0;1.860873848E-1;-5.026477575E-1;1.033673048E0
6.823909750E0;-1.892639883E-2;-8.409396410E-1;1.038271785E0
6.833941750E0;-4.606617093E-1;-1.266430497E0;8.126682043E-1
6.843974750E0;-1.090038896E0;-1.666897058E0;5.816466808E-1
6.854006750E0;-1.569928527E0;-1.349728703E0;4.126105309E-1
6.864039750E0;-1.732746124E0;-4.766216278E-1;4.077576473E-2
6.874071750E0;-1.463482380E0;5.618333220E-1;-3.549819589E-1
6.884103750E0;-7.154103518E-1;1.701712132E0;-4.526372552E-1
6.894136750E0;1.410544813E-1;2.727365494E0;-2.816325128E-1
6.904168750E0;9.558272958E-1;3.450240374E0;4.546374083E-2
6.914201750E0;1.566854239E0;3.519502163E0;3.792521060E-1
6.924233750E0;1.760793447E0;2.673029900E0;5.772103667E-1
6.934265750E0;1.420538664E0;1.070157528E0;6.587411761E-1
6.944298750E0;7.196577191E-1;-3.178026676E-1;6.212005615E-1
6.954330750E0;8.147539198E-2;-8.648974299E-1;4.563031793E-1
6.964363750E0;-2.284818143E-1;-6.421469450E-1;2.258708179E-1
6.974395750E0;-1.577128321E-1;-1.688102335E-1;4.702544212E-2
6.984427750E0;1.006483287E-1;4.755995795E-2;-7.230161875E-2
6.994460750E0;4.298243523E-1;5.272089690E-2;-7.174395770E-2
7.004492750E0;1.056832671E0;4.205549061E-1;1.243445054E-1
7.014525750E0;2.033471107E0;8.806120157E-1;3.138681054E-1
7.024557750E0;2.253764153E0;5.543788671E-1;2.110964209E-1
7.034589750E0;1.788291454E0;4.609967172E-1;3.697469085E-2
7.044622750E0;1.219066024E0;1.121728897E0;-1.978766024E-1
7.054654750E0;8.033638597E-1;2.105012178E0;-4.267505109E-1
7.064687750E0;5.823586583E-1;2.861216068E0;-5.805463791E-1
7.074719750E0;5.299220681E-1;3.056295156E0;-6.188299060E-1
7.084751750E0;5.645754337E-1;2.733834505E0;-5.554539561E-1
7.094784750E0;6.254808903E-1;2.209552526E0;-4.499605596E-1
7.104816750E0;6.259422302E-1;1.856717825E0;-3.447197378E-1
7.114848750E0;5.850571394E-1;1.773983002E0;-2.312496454E-1
7.124881750E0;5.708689690E-1;1.762751698E0;-9.446170926E-2
7.134913750E0;6.195797920E-1;1.661750436E0;7.298640162E-2
7.144946750E0;6.874387860E-1;1.504071355E0;2.461485267E-1
7.154978750E0;7.476011515E-1;1.351168275E0;4.083518088E-1
7.165010750E0;7.387989759E-1;1.227468491E0;5.842292905E-1
7.175043750E0;6.800565720E-1;1.107274175E0;7.413232923E-1
7.185075750E0;6.143649817E-1;9.061355591E-1;8.736825585E-1
7.195108750E0;5.384015441E-1;5.748074055E-1;9.490201473E-1
7.205140750E0;5.021125078E-1;3.694567382E-1;9.363903999E-1
7.215172750E0;4.924361706E-1;2.788336277E-1;8.442151546E-1
7.225205750E0;4.752119780E-1;2.310419679E-1;6.957384944E-1
7.235237750E0;4.523226321E-1;3.293616176E-1;5.239912868E-1
7.245270750E0;4.532662332E-1;3.851000071E-1;3.732393086E-1
7.255302750E0;4.856614769E-1;1.682734042E-1;2.566027045E-1
7.265335458E0;5.754547715E-1;-2.185537815E-1;1.854992807E-1
7.275368458E0;7.247869968E-1;-3.650380075E-1;1.081083491E-1
7.285400458E0;8.495061398E-1;-4.291171432E-1;-5.644011311E-3
7.295432458E0;8.368188143E-1;-4.620806873E-1;-1.460938007E-1
7.305465458E0;7.075774670E-1;-2.896915674E-1;-2.464128882E-1
7.315497458E0;5.328282714E-1;-6.909953058E-2;-2.704942524E-1
7.325530458E0;3.810988367E-1;1.806706935E-1;-2.559817731E-1
7.335562458E0;2.398005724E-1;5.277053714E-1;-2.275357395E-1
7.345594458E0;9.456723183E-2;8.205248117E-1;-1.997512132E-1
7.355627458E0;-3.025938757E-2;9.300201535E-1;-2.112675160E-1
7.365659458E0;-1.051437482E-1;7.377517223E-1;-2.441688478E-1
7.375692458E0;-1.529908925E-1;4.950943589E-1;-4.138361812E-1
7.385724458E0;-2.262093276E-1;1.111787483E-1;-6.697868109E-1
7.395756458E0;-3.163115084E-1;-2.593814731E-1;-9.202792048E-1
7.405789458E0;-5.146266222E-1;-4.652478397E-1;-1.131473303E0
7.415821458E0;-7.947461605E-1;-5.195448995E-1;-1.244782805E0
7.425854458E0;-1.102618337E0;-5.922313333E-1;-1.329868793E0
7.435886458E0;-1.397235870E0;-6.850826740E-1;-1.399736285E0
7.445918458E0;-1.636563063E0;-8.087032437E-1;-1.490080953E0
7.455951458E0;-1.692910194E0;-7.674574852E-1;-1.694042087E0
7.465983458E0;-1.500609517E0;-5.578086376E-1;-1.991370201E0
7.476015458E0;-1.181385517E0;-5.078879595E-1;-2.139218807E0
7.486048458E0;-9.872112870E-1;-7.988278866E-1;-1.976865888E0
7.496080458E0;-1.057550788E0;-1.290944338E0;-1.511606812E0
7.506113458E0;-1.292261720E0;-1.681664228E0;-9.254814386E-1
7.516145458E0;-1.401360989E0;-1.526249647E0;-3.278127313E-1
7.526177458E0;-1.223715186E0;-6.079491973E-1;2.199489176E-1
7.536210458E0;-1.188876152E0;5.141763687E-1;4.728432298E-1
7.546242458E0;-1.506620049E0;1.361065030E0;5.671739578E-1
7.556275458E0;-1.936022043E0;2.027224541E0;6.611662507E-1
7.566307458E0;-2.278009653E0;2.488662481E0;6.204442382E-1
7.576339458E0;-2.417785168E0;2.610968351E0;4.396446347E-1
7.586372458E0;-2.356909275E0;2.307250261E0;8.926393092E-2
