"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3.870010542E0;7.167579979E-2;7.563225031E-1;2.152904570E-1
3.879971542E0;1.286375076E-1;8.184583187E-1;2.365346700E-1
3.889933542E0;3.331003785E-1;8.412512541E-1;2.742120028E-1
3.899894542E0;5.758634806E-1;7.352421284E-1;3.056880832E-1
3.909856542E0;7.889099717E-1;5.444144011E-1;3.254380822E-1
3.919817542E0;9.467448592E-1;3.489873111E-1;3.408066928E-1
3.929779542E0;1.029666662E0;2.392185032E-1;3.509163260E-1
3.939741542E0;1.055421233E0;2.543196082E-1;3.672600091E-1
3.949702542E0;1.052976489E0;3.246696889E-1;4.070428610E-1
3.959664542E0;1.050639033E0;3.879587650E-1;4.533861876E-1
3.969625542E0;1.059039235E0;4.275181592E-1;4.586858749E-1
3.979587542E0;1.065351248E0;4.404284954E-1;4.526022375E-1
3.989548542E0;9.888255000E-1;3.391942680E-1;4.230022728E-1
3.999510542E0;8.538892865E-1;3.941274881E-1;3.700520396E-1
4.009472542E0;6.947755218E-1;5.284535885E-1;3.618226051E-1
4.019433542E0;4.717675447E-1;5.365473032E-1;3.856974840E-1
4.029395542E0;2.453892529E-1;3.972381949E-1;4.206248224E-1
4.039356542E0;4.811724648E-2;1.803617179E-1;4.393849075E-1
4.049318542E0;-8.673617244E-2;5.151932314E-2;5.113744140E-1
4.059279542E0;-1.778721064E-1;-2.040715329E-2;5.807748437E-1
4.069241542E0;-2.336022258E-1;-6.738425046E-2;6.119325161E-1
4.079203542E0;-2.672640085E-1;-9.952708334E-2;5.972082019E-1
4.089164542E0;-2.945536971E-1;-1.345873326E-1;5.343198180E-1
4.099126542E0;-3.029337525E-1;-1.684780121E-1;4.497055709E-1
4.109087542E0;-3.544331491E-1;-2.581698000E-1;3.191196024E-1
4.119049542E0;-4.942651689E-1;-3.592215180E-1;1.586084068E-1
4.129010542E0;-7.350327969E-1;-4.128876626E-1;-4.184347391E-2
4.138972542E0;-1.032410026E0;-4.290892780E-1;-2.779911757E-1
4.148934542E0;-1.346876144E0;-4.503993690E-1;-4.892893136E-1
4.158895542E0;-1.711552143E0;-5.099032521E-1;-5.756564736E-1
4.168857542E0;-2.136518478E0;-4.720477164E-1;-5.873205662E-1
4.178818542E0;-2.497375488E0;-3.140683472E-1;-5.752379298E-1
4.188780542E0;-2.769326448E0;-5.773189291E-2;-6.422915459E-1
4.198741542E0;-2.933652401E0;2.772795856E-1;-8.379235268E-1
4.208703542E0;-3.007273912E0;6.552377343E-1;-1.088844299E0
4.218665542E0;-2.889631033E0;1.123232007E0;-1.315752029E0
4.228626542E0;-2.633637190E0;1.613046646E0;-1.443461180E0
4.238588542E0;-2.376386166E0;1.861906648E0;-1.467818022E0
4.248549542E0;-2.133117199E0;1.917771220E0;-1.454916358E0
4.258511542E0;-1.870218277E0;2.074774265E0;-1.408566117E0
4.268472542E0;-1.609795451E0;2.404184341E0;-1.287094474E0
4.278434542E0;-1.379789829E0;2.715389729E0;-1.048999429E0
4.288396542E0;-1.200882196E0;2.756531715E0;-7.523536682E-1
4.298357542E0;-1.083155036E0;2.490906954E0;-5.079658031E-1
4.308319542E0;-1.002565742E0;1.869825959E0;-4.758696556E-1
4.318280542E0;-9.661071897E-1;9.399651289E-1;-7.181720138E-1
4.328242542E0;-9.799132347E-1;-2.209533304E-1;-8.303520679E-1
4.338204542E0;-1.101621628E0;-9.779734612E-1;-9.749007225E-1
4.348165542E0;-1.401297331E0;-5.342005491E-1;-1.219458222E0
4.358127542E0;-1.751202703E0;-1.618733406E-1;-1.169679880E0
4.368088542E0;-1.991995096E0;-3.740143478E-1;-1.013207912E0
4.378050542E0;-2.039721251E0;-5.542129874E-1;-9.052609801E-1
4.388011542E0;-1.967687368E0;-6.770446301E-1;-8.233274817E-1
4.397973542E0;-1.878659248E0;-8.754647374E-1;-8.060937524E-1
4.407935542E0;-1.745155573E0;-1.003135443E0;-8.603245020E-1
4.417896542E0;-1.555901170E0;-1.126131296E0;-9.045999646E-1
4.427858542E0;-1.383822083E0;-1.334840894E0;-9.373109937E-1
4.437819542E0;-1.210109234E0;-1.495283604E0;-9.639697075E-1
4.447781542E0;-1.012492895E0;-1.511983514E0;-9.937209487E-1
4.457742542E0;-7.827231288E-1;-1.407776117E0;-1.011441231E0
4.467704542E0;-5.226225853E-1;-1.220707655E0;-9.827374816E-1
4.477666542E0;-2.473061532E-1;-1.006953955E0;-9.006305337E-1
4.487627542E0;1.796465553E-2;-8.565436602E-1;-7.958042622E-1
4.497589542E0;2.697144151E-1;-7.721922994E-1;-7.207039595E-1
4.507550542E0;4.583583772E-1;-8.062322736E-1;-6.459383368E-1
4.517512542E0;5.547568798E-1;-9.461153150E-1;-5.214581490E-1
4.527473542E0;6.113951206E-1;-1.064630747E0;-3.467947245E-1
4.537435542E0;6.911548972E-1;-1.170597196E0;-1.771621555E-1
4.547397542E0;8.035461307E-1;-1.246570230E0;1.355985180E-2
4.557357833E0;9.604122639E-1;-1.222347736E0;2.068089545E-1
4.567319833E0;1.166304469E0;-1.156546116E0;3.616467416E-1
4.577280833E0;1.369293690E0;-1.138866067E0;4.547339082E-1
4.587242833E0;1.489117861E0;-1.210570693E0;5.012918115E-1
4.597203833E0;1.495506644E0;-1.249013901E0;5.320939422E-1
4.607165833E0;1.419925094E0;-1.141078115E0;5.035970807E-1
4.617127833E0;1.266007304E0;-9.438791871E-1;4.556118250E-1
4.627088833E0;1.060237288E0;-6.268844604E-1;3.971631527E-1
4.637050833E0;7.963839769E-1;-1.512932330E-1;3.346324563E-1
4.647011833E0;4.349890351E-1;4.018916488E-1;2.618911266E-1
4.656973833E0;2.447743900E-2;7.767158151E-1;1.740041971E-1
4.666934833E0;-3.461773098E-1;6.439745426E-1;5.363837257E-2
4.676896833E0;-6.017947197E-1;6.029749289E-2;-6.489928067E-2
4.686858833E0;-6.754846573E-1;-6.950088143E-1;-1.734499782E-1
4.696819833E0;-6.302234530E-1;-1.295441866E0;-3.018164933E-1
4.706781833E0;-5.770531297E-1;-1.484535575E0;-4.044477940E-1
4.716742833E0;-5.241097212E-1;-1.270971298E0;-4.230670631E-1
4.726704833E0;-4.097205997E-1;-8.690600395E-1;-3.694296479E-1
4.736665833E0;-2.006632686E-1;-5.094156861E-1;-2.046477348E-1
4.746627833E0;8.758451045E-2;-1.170170233E-1;-3.700732812E-2
4.756588833E0;4.120186269E-1;2.198131084E-1;1.444029957E-1
4.766550833E0;7.213271856E-1;4.824348688E-1;3.752050400E-1
4.776512833E0;9.194329381E-1;6.480753422E-1;6.204790473E-1
4.786473833E0;9.055839777E-1;7.074486613E-1;7.770220637E-1
4.796435833E0;6.535356641E-1;3.932165802E-1;8.815175891E-1
4.806396833E0;3.774612248E-1;-1.540409327E-1;9.930566549E-1
4.816358833E0;3.680800796E-1;-3.886725307E-1;7.490392923E-1
4.826319833E0;4.252147377E-1;-9.467683733E-2;1.861980557E-1
4.836281833E0;4.318777621E-1;1.812207699E-1;4.070629552E-2
4.846243833E0;4.940918684E-1;2.513407469E-1;1.811206639E-1
4.856204833E0;5.432834625E-1;2.428958416E-1;3.341012597E-1
4.866166833E0;5.447516441E-1;1.825414151E-1;3.484911025E-1
4.876127833E0;6.607611775E-1;4.269540682E-2;3.406710625E-1
4.886089833E0;9.046121836E-1;-1.468657255E-1;4.132001400E-1
4.896050833E0;1.050139666E0;-3.107086718E-1;5.391613841E-1
4.906012833E0;9.710671902E-1;-3.452072740E-1;6.584771276E-1
4.915974833E0;8.494163156E-1;-3.674213290E-1;6.898327470E-1
4.925935833E0;8.636722565E-1;-4.020679891E-1;7.186598778E-1
4.935897833E0;1.032478213E0;-8.195504546E-1;8.829998970E-1
4.945858833E0;1.351384640E0;-1.404454112E0;9.336265922E-1
4.955820833E0;1.847596526E0;-1.662100434E0;8.087330461E-1
4.965781833E0;2.220606327E0;-1.102430463E0;3.161359131E-1
4.975743833E0;1.958693266E0;-1.385380030E-1;-2.937569618E-1
4.985705833E0;1.394839048E0;6.349007487E-1;-5.101907253E-1
4.995666833E0;9.886339903E-1;1.142037153E0;-6.193470359E-1
5.005628833E0;9.036080837E-1;1.264451504E0;-6.636383533E-1
5.015589833E0;9.658937454E-1;1.194263458E0;-6.253719926E-1
5.025551833E0;1.048803687E0;1.177982807E0;-5.206548572E-1
5.035512833E0;1.154083014E0;1.121604085E0;-3.221273720E-1
5.045474833E0;1.252555251E0;9.404643774E-1;-1.349998266E-1
5.055436833E0;1.364682436E0;6.425138712E-1;4.625622183E-2
5.065397833E0;1.491132259E0;2.835175991E-1;2.173086703E-1
5.075359833E0;1.588976145E0;5.463259667E-2;3.183131516E-1
5.085320833E0;1.580725670E0;4.983624443E-2;3.829054534E-1
5.095282833E0;1.452265978E0;2.332517803E-1;4.550370574E-1
5.105243833E0;1.281374216E0;4.631102681E-1;5.261592269E-1
5.115205833E0;1.139389753E0;5.722513795E-1;5.535036325E-1
5.125167833E0;1.060870528E0;5.566119552E-1;5.551798344E-1
5.135128833E0;1.042965293E0;5.077357888E-1;5.553982854E-1
5.145090833E0;1.058604240E0;5.010437965E-1;5.654664040E-1
5.155051833E0;1.086818576E0;5.421733260E-1;6.069913507E-1
5.165013833E0;1.133854866E0;5.695503950E-1;6.573067307E-1
5.174974833E0;1.179167390E0;5.059372187E-1;6.959692240E-1
5.184936833E0;1.212425947E0;4.046154022E-1;7.153621316E-1
5.194898833E0;1.197343230E0;3.378794193E-1;7.112619877E-1
5.204859833E0;1.114901662E0;3.534583747E-1;6.989019513E-1
5.214821833E0;9.823008776E-1;4.557195306E-1;6.780517101E-1
5.224782833E0;8.474751711E-1;6.198530793E-1;6.315406561E-1
5.234744833E0;7.298818231E-1;7.626067996E-1;5.707220435E-1
5.244705833E0;6.072584391E-1;8.417620659E-1;5.027898550E-1
5.254667833E0;4.721256495E-1;8.713569641E-1;4.568846226E-1
5.264628833E0;3.602387905E-1;8.119506240E-1;4.344152510E-1
5.274590833E0;2.740587294E-1;6.101787686E-1;4.049917758E-1
5.284552833E0;2.440363914E-1;3.502414525E-1;3.993797004E-1
5.294513833E0;2.476150542E-1;6.952704489E-2;3.662668765E-1
5.304475833E0;2.612017393E-1;-1.574885249E-1;3.180631399E-1
5.314436833E0;2.736079991E-1;-2.664886415E-1;2.439937741E-1
5.324398833E0;2.801375389E-1;-1.936455816E-1;1.799516678E-1
5.334359833E0;2.144773155E-1;-1.766663417E-2;8.624875546E-2
5.344321833E0;9.856270254E-2;1.622101963E-1;-3.013697453E-2
5.354283833E0;-5.519768596E-2;2.423220873E-1;-1.148729175E-1
5.364244833E0;-2.886498570E-1;2.493184805E-1;-1.569814980E-1
5.374206833E0;-6.106615663E-1;2.254834324E-1;-1.594219059E-1
5.384167833E0;-9.565159082E-1;1.445771307E-1;-1.165892184E-1
5.394129833E0;-1.263833284E0;4.297373816E-2;-1.017899886E-1
5.404090833E0;-1.577665567E0;-9.052972496E-2;-1.488829255E-1
5.414052833E0;-1.932224154E0;-9.145856649E-2;-2.402384579E-1
5.424014833E0;-2.240382433E0;1.747041494E-1;-2.769799531E-1
5.433975833E0;-2.521333694E0;4.074179530E-1;-3.859593272E-1
5.443937833E0;-2.768671274E0;7.017912269E-1;-5.972412229E-1
5.453898833E0;-2.916599035E0;1.198500633E0;-8.203709722E-1
5.463860833E0;-2.929713964E0;1.516775846E0;-1.042617559E0
5.473821833E0;-2.825895548E0;1.611203194E0;-1.281995654E0
5.483783833E0;-2.694140673E0;1.568360090E0;-1.443124056E0
5.493745833E0;-2.503693581E0;1.352239847E0;-1.486744881E0
5.503706833E0;-2.331327915E0;9.519430399E-1;-1.417878985E0
5.513668833E0;-2.206256390E0;5.687257648E-1;-1.322733760E0
5.523629833E0;-2.027814627E0;4.668369889E-1;-1.223735571E0
5.533591833E0;-1.766839385E0;7.520523667E-1;-1.018488884E0
5.543552833E0;-1.550619006E0;1.280568123E0;-8.867822886E-1
5.553514833E0;-1.403667092E0;1.732418656E0;-9.538009763E-1
5.563477458E0;-1.317884207E0;1.642220855E0;-9.744953513E-1
5.573438458E0;-1.240360975E0;1.041908860E0;-9.580401182E-1
5.583400458E0;-1.229425311E0;1.569340229E-1;-1.031839728E0
5.593361458E0;-1.360107183E0;-3.711613417E-1;-1.266437173E0
5.603323458E0;-1.679071546E0;-5.193910003E-1;-1.237918735E0
5.613284458E0;-1.825863838E0;-4.802730978E-1;-1.167404890E0
5.623246458E0;-1.820401192E0;-5.128584504E-1;-1.135397434E0
5.633207458E0;-1.834344029E0;-7.341781855E-1;-1.107182026E0
5.643169458E0;-1.847068429E0;-8.892889023E-1;-1.063735962E0
5.653131458E0;-1.811930180E0;-8.927806616E-1;-1.010214567E0
5.663092458E0;-1.712987065E0;-8.723776340E-1;-1.014258742E0
5.673054458E0;-1.560840845E0;-9.690114260E-1;-1.051762223E0
5.683015458E0;-1.362723589E0;-1.157112956E0;-1.080457211E0
5.692977458E0;-1.124280453E0;-1.305183887E0;-1.099539876E0
5.702938458E0;-8.708561659E-1;-1.377986789E0;-1.095601082E0
5.712900458E0;-6.065229774E-1;-1.376477361E0;-1.074635506E0
5.722862458E0;-3.615601659E-1;-1.379402518E0;-1.018194914E0
5.732823458E0;-1.458138674E-1;-1.398841739E0;-9.324419498E-1
5.742785458E0;7.239969820E-2;-1.362946510E0;-8.118081689E-1
5.752746458E0;2.906257808E-1;-1.293622375E0;-6.787753105E-1
5.762708458E0;4.652047753E-1;-1.311438084E0;-5.241591334E-1
5.772669458E0;6.173030734E-1;-1.315151453E0;-3.280043006E-1
5.782631458E0;7.503263950E-1;-1.379382849E0;-1.706322581E-1
5.792593458E0;8.816207647E-1;-1.428465962E0;1.199192740E-2
5.802554458E0;1.027314305E0;-1.435446024E0;2.086210996E-1
5.812516458E0;1.193846107E0;-1.396381736E0;3.874239624E-1
5.822477458E0;1.402845621E0;-1.330499053E0;5.028328896E-1
5.832439458E0;1.632018924E0;-1.233708858E0;5.780054927E-1
5.842400458E0;1.814973593E0;-1.109729886E0;6.396739483E-1
5.852362458E0;1.889182448E0;-9.055643678E-1;6.406033039E-1
5.862323458E0;1.807482839E0;-5.511634350E-1;5.937154293E-1
5.872285458E0;1.557202697E0;-9.515790641E-2;5.138295293E-1
5.882247458E0;1.166833639E0;2.685606480E-1;4.547246695E-1
5.892208458E0;6.826004982E-1;2.480146736E-1;3.662201464E-1
5.902170458E0;1.809917092E-1;-1.531958729E-1;1.892477870E-1
5.912131458E0;-3.125558794E-1;-6.640723944E-1;-5.988457240E-3
5.922093458E0;-6.934542656E-1;-9.710706472E-1;-1.502340436E-1
5.932054458E0;-8.914660811E-1;-1.089085937E0;-2.602070272E-1
5.942016458E0;-9.223622084E-1;-1.151698232E0;-3.492042720E-1
5.951978458E0;-7.896883488E-1;-1.071135163E0;-4.544579089E-1
5.961939458E0;-5.402779579E-1;-8.774726987E-1;-5.482653379E-1
5.971901458E0;-2.260342687E-1;-6.539834738E-1;-5.853406787E-1
5.981862458E0;9.507930279E-2;-4.682583809E-1;-4.989426732E-1
5.991824458E0;4.179620147E-1;-1.835550219E-1;-2.211051881E-1
6.001785458E0;6.959827542E-1;1.675726473E-1;1.365863681E-1
6.011747458E0;8.863252997E-1;4.428906143E-1;5.604940057E-1
6.021709458E0;9.236021042E-1;6.169503331E-1;9.270176291E-1
6.031670458E0;7.367317677E-1;6.158108711E-1;1.068130732E0
6.041632458E0;2.488763481E-1;3.774598241E-1;7.717169523E-1
6.051593458E0;-8.631760627E-2;1.089954469E-2;3.367851377E-1
6.061555458E0;-1.323854923E-1;-2.842625976E-1;8.366341144E-2
6.071516458E0;-8.504701406E-2;-3.414071500E-1;-1.399819702E-1
6.081478458E0;4.199029505E-2;-2.966439426E-1;-1.683219969E-1
6.091439458E0;2.450468391E-1;-2.403550893E-1;-3.977186605E-2
6.101401458E0;4.422187507E-1;-3.152090684E-2;1.608989239E-1
6.111363458E0;6.361044645E-1;1.266656965E-1;3.502129018E-1
6.121324458E0;9.522315860E-1;2.859613597E-1;4.211808145E-1
6.131286458E0;1.355059505E0;3.549996614E-1;5.628228784E-1
6.141247458E0;1.557340860E0;7.203068137E-1;6.206795573E-1
6.151209458E0;1.409775496E0;1.011522889E0;6.920450926E-1
6.161170458E0;1.168237686E0;1.228561759E0;8.081471920E-1
6.171132458E0;1.053580880E0;1.340127110E0;9.663773775E-1
6.181094458E0;1.214276075E0;8.525281549E-1;1.063606381E0
6.191055458E0;1.764994740E0;-2.886537276E-2;9.595124722E-1
6.201017458E0;2.421992779E0;-8.187258840E-1;7.015959620E-1
6.210978458E0;2.896391869E0;-1.344184518E0;4.178054631E-1
6.220940458E0;2.932751894E0;-9.993883967E-1;1.415557563E-1
6.230901458E0;2.339018106E0;2.335117161E-1;-2.043875679E-2
6.240863458E0;1.476470232E0;1.259031773E0;-1.497288607E-2
6.250825458E0;9.573666453E-1;1.472244501E0;-9.506385773E-2
6.260786458E0;8.645453453E-1;1.107556820E0;-1.218656451E-1
6.270748458E0;9.593473673E-1;6.408021450E-1;-1.163851991E-1
6.280709458E0;1.015579462E0;3.810763359E-1;-9.802031331E-3
6.290671458E0;1.091121793E0;4.547346532E-1;8.844573051E-2
6.300632458E0;1.286226749E0;7.254865170E-1;1.162962765E-1
6.310594458E0;1.508514524E0;9.070082307E-1;1.098837405E-1
6.320556458E0;1.641163945E0;9.598776102E-1;7.565572858E-2
6.330517458E0;1.653723598E0;1.031408548E0;2.355648205E-2
6.340479458E0;1.610663772E0;1.116191626E0;4.902904388E-3
6.350440458E0;1.555755615E0;1.150467634E0;2.662875131E-2
6.360402458E0;1.501606822E0;1.123431563E0;6.710559875E-2
6.370363458E0;1.447903633E0;1.065954804E0;1.255391389E-1
6.380325458E0;1.398381829E0;9.903579950E-1;2.072230726E-1
6.390286458E0;1.359354377E0;8.939186931E-1;3.000098169E-1
6.400248458E0;1.348259926E0;7.780184746E-1;4.037021101E-1
6.410210458E0;1.354254007E0;6.459085941E-1;5.004402399E-1
6.420171458E0;1.356392264E0;5.138400197E-1;5.920021534E-1
6.430133458E0;1.297929525E0;4.303964972E-1;6.889877319E-1
6.440094458E0;1.181930184E0;4.187507629E-1;7.804686427E-1
6.450056458E0;1.041213274E0;5.010251403E-1;8.424084187E-1
6.460017458E0;8.991369009E-1;6.142510176E-1;8.942697644E-1
6.469979458E0;7.783839703E-1;6.859458089E-1;9.216033816E-1
6.479941458E0;7.058069706E-1;7.297511101E-1;9.193359613E-1
6.489902458E0;6.555016041E-1;7.274267077E-1;8.570437431E-1
6.499864458E0;5.980787873E-1;7.382649779E-1;7.771915197E-1
6.509825458E0;5.042649508E-1;7.076949477E-1;7.062011361E-1
6.519787458E0;3.920507729E-1;5.554332733E-1;6.352332234E-1
6.529748458E0;2.698597908E-1;3.079065681E-1;5.665583611E-1
6.539710458E0;1.290840358E-1;7.721529156E-2;4.750455022E-1
6.549672458E0;2.524241991E-2;-6.649748981E-2;3.656695485E-1
6.559633042E0;-1.830825210E-2;-1.101981029E-1;2.240751088E-1
6.569595042E0;-2.418077923E-2;-6.486537308E-2;3.615643084E-2
6.579556042E0;-4.285885766E-2;3.071596613E-3;-1.558713168E-1
6.589518042E0;-9.866701066E-2;3.765228018E-2;-3.210359216E-1
6.599479042E0;-2.443991750E-1;9.873647243E-3;-4.382395148E-1
6.609441042E0;-5.610545278E-1;-4.206062853E-2;-5.220689178E-1
6.619402042E0;-9.271931052E-1;-2.648486197E-2;-4.732776880E-1
6.629364042E0;-1.316067457E0;-1.549946070E-1;-3.519018292E-1
6.639326042E0;-1.762373209E0;-3.732979298E-1;-3.314993382E-1
6.649287042E0;-2.242745399E0;-4.225578010E-1;-3.792201281E-1
6.659249042E0;-2.595852613E0;-1.674749106E-1;-4.591826200E-1
6.669210042E0;-2.788574696E0;5.270658135E-1;-5.273489356E-1
6.679172042E0;-2.978026152E0;1.169562936E0;-7.217591405E-1
6.689133042E0;-3.082458496E0;1.756712079E0;-1.022386432E0
6.699095042E0;-3.046967030E0;1.944174647E0;-1.292538285E0
6.709057042E0;-2.798560858E0;1.674113870E0;-1.455929875E0
6.719018042E0;-2.475249767E0;1.271883130E0;-1.470903397E0
6.728980042E0;-2.245786428E0;9.547411203E-1;-1.391542673E0
6.738941042E0;-2.114464760E0;8.342040777E-1;-1.270814896E0
6.748903042E0;-1.992040873E0;1.027720690E0;-1.130296230E0
6.758864042E0;-1.828862429E0;1.484826207E0;-1.055092573E0
6.768826042E0;-1.614339709E0;1.939767838E0;-1.009656906E0
6.778788042E0;-1.442657948E0;2.278703213E0;-1.039697647E0
6.788749042E0;-1.326052427E0;2.224927425E0;-1.023391962E0
6.798711042E0;-1.247756600E0;1.568953276E0;-9.651904702E-1
6.808672042E0;-1.283338070E0;6.621232629E-1;-9.811750054E-1
6.818634042E0;-1.398932338E0;-1.494961232E-1;-1.184241295E0
6.828595042E0;-1.679620266E0;-3.477850556E-1;-1.284472585E0
6.838557042E0;-1.857430696E0;-3.376774490E-2;-1.215978980E0
6.848518042E0;-1.904918075E0;1.219366416E-1;-1.097921371E0
6.858480042E0;-1.927527785E0;-2.661480568E-3;-9.927166700E-1
6.868442042E0;-1.971987367E0;-2.790598571E-1;-9.410372376E-1
6.878403042E0;-1.964535356E0;-5.594667792E-1;-8.839031458E-1
6.888365042E0;-1.921608090E0;-8.144665360E-1;-8.369070292E-1
6.898326042E0;-1.807896733E0;-9.547805190E-1;-8.297210336E-1
6.908288042E0;-1.667596102E0;-1.178089261E0;-8.452143669E-1
6.918249042E0;-1.511607766E0;-1.462750793E0;-8.548952341E-1
6.928211042E0;-1.310639501E0;-1.616179466E0;-8.823318481E-1
6.938173042E0;-1.058439732E0;-1.575697303E0;-9.266460538E-1
6.948134042E0;-7.669528723E-1;-1.378657699E0;-9.161984921E-1
6.958096042E0;-4.628865123E-1;-1.129135132E0;-8.279544115E-1
6.968057042E0;-1.569689214E-1;-9.134257436E-1;-7.172095180E-1
6.978019042E0;1.366067827E-1;-7.861966491E-1;-6.186438203E-1
6.987980042E0;3.609792888E-1;-7.961421609E-1;-4.987218678E-1
6.997942042E0;5.493766665E-1;-8.288660049E-1;-3.720443547E-1
7.007904042E0;7.172793746E-1;-8.648861051E-1;-2.600078285E-1
7.017865042E0;8.318040967E-1;-9.251052141E-1;-1.190698817E-1
7.027827042E0;9.303827882E-1;-1.005651474E0;7.398008555E-2
7.037788042E0;1.062955260E0;-1.082289457E0;2.842819095E-1
7.047750042E0;1.236633062E0;-1.198291779E0;4.480359852E-1
7.057711042E0;1.415149808E0;-1.368379116E0;5.560143590E-1
7.067673042E0;1.551138163E0;-1.520245433E0;5.810759664E-1
7.077635042E0;1.611988902E0;-1.535118341E0;5.693274140E-1
7.087596042E0;1.548456907E0;-1.352174163E0;5.203192234E-1
7.097558042E0;1.318712354E0;-9.574002624E-1;4.321523309E-1
7.107519042E0;9.926958680E-1;-3.540539145E-1;3.420781791E-1
7.117481042E0;6.552001238E-1;2.411660552E-1;3.026988208E-1
7.127442042E0;3.220755756E-1;5.907422304E-1;2.784899175E-1
7.137404042E0;-3.232480027E-3;5.429158807E-1;2.103481293E-1
7.147365042E0;-3.119487762E-1;1.096904799E-1;9.034694731E-2
7.157327042E0;-5.325906277E-1;-3.935175240E-1;1.083108038E-2
7.167289042E0;-6.838777065E-1;-8.644868731E-1;-1.055394858E-1
7.177250042E0;-7.631041408E-1;-1.136444688E0;-2.799144685E-1
7.187212042E0;-7.620159984E-1;-1.161470294E0;-4.750789702E-1
7.197173042E0;-6.385177374E-1;-1.002012134E0;-6.124605536E-1
7.207135042E0;-3.669225574E-1;-8.802538514E-1;-6.056525111E-1
7.217096042E0;2.226940915E-2;-7.993035913E-1;-4.520629346E-1
7.227058042E0;4.479273856E-1;-5.963328481E-1;-1.512455940E-1
7.237020042E0;7.597683668E-1;-2.025085986E-1;1.907445043E-1
7.246981042E0;9.321504235E-1;3.229512870E-1;6.164324284E-1
7.256943042E0;9.952774644E-1;6.442794800E-1;1.108258963E0
7.266904042E0;7.900009155E-1;6.069425344E-1;1.279579282E0
7.276866042E0;1.242282689E-1;4.805566072E-1;7.855305076E-1
7.286827042E0;-2.556143999E-1;2.040046602E-1;3.762683272E-1
7.296789042E0;-2.893166840E-1;-2.459425181E-1;3.003136218E-1
7.306750042E0;-1.347596049E-1;-6.820057631E-1;2.528386414E-1
7.316712042E0;1.667496413E-1;-7.846602201E-1;2.170550823E-1
7.326674042E0;5.322515368E-1;-3.596701622E-1;3.190738261E-1
7.336635042E0;7.666249275E-1;2.949680984E-1;4.865152836E-1
7.346597042E0;9.773675203E-1;6.925929189E-1;5.583707094E-1
7.356558042E0;1.334744573E0;6.999852657E-1;5.215948820E-1
7.366520042E0;1.408562064E0;3.811499178E-1;5.705438852E-1
7.376481042E0;1.249809980E0;2.631654739E-1;7.124927640E-1
7.386443042E0;1.184876919E0;4.127044976E-1;8.387079835E-1
7.396405042E0;1.332967281E0;4.216274023E-1;8.609986901E-1
7.406366042E0;1.688699126E0;-3.212735523E-3;7.657979727E-1
7.416328042E0;2.143532753E0;-6.862991452E-1;5.116186738E-1
7.426289042E0;2.531156063E0;-1.203202486E0;2.947147489E-1
7.436251042E0;2.657518148E0;-3.847653866E-1;2.196353395E-3
7.446212042E0;2.381037235E0;9.079284668E-1;-2.217120081E-1
7.456174042E0;1.824049830E0;1.478365779E0;-3.939021528E-1
7.466136042E0;1.315577269E0;1.635128379E0;-5.583887696E-1
7.476097042E0;1.123885155E0;1.552435875E0;-6.231502295E-1
7.486059042E0;1.120870829E0;1.234389663E0;-5.431656837E-1
7.496020042E0;1.093213320E0;8.267073035E-1;-3.827219903E-1
7.505982042E0;1.012457848E0;5.139621496E-1;-1.739636958E-1
7.515943042E0;9.332618713E-1;3.981961608E-1;3.601111099E-2
7.525905042E0;8.945099115E-1;3.298110366E-1;2.911445498E-1
